   BENCHMARK INFORMATION
benchmark definition:    /mnt/a/master/master/sv-comp_tools/uautomizer.xml
name:                    uautomizer
run sets:                valid-memsafety.valid-memsafety, no-overflow.no-overflow
date:                    Sun, 2025-04-20 10:06:55 EEST
tool:                    ULTIMATE Automizer 0.3.0-d790fecc
tool executable:         /usr/svcomp/tools/UAutomizer-linux/Ultimate.py
options:                 --full-output
parallel runs:           16
resource limits:
- memory:                4000.0 MB
- time:                  120 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    raltvein
os:                      Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 9 7900X 12-Core Processor
- cores:                 16
- max frequency:         4691.107 MHz
ram:                     8330.231808 MB
------------------------------------------------------------



valid-memsafety.valid-memsafety
Run set 1 of 2 with options '--full-output' and propertyfile 'None'

inputfile                       status                       cpu time   wall time        host
---------------------------------------------------------------------------------------------
MicroHttpServer.yml             TIMEOUT                        121.03      123.82        None
MojoJson.yml                    TIMEOUT                        120.34      121.01        None
NTSC-CRT.yml                    true                            13.79       15.96        None
NanoNNG.yml                     TIMEOUT                        121.04      122.11        None
NanoNNGFixed.yml                TIMEOUT                        120.24      121.01        None
admesh.yml                      TIMEOUT                        121.03      122.16        None
admeshFixed.yml                 TIMEOUT                        121.03      122.35        None
asterisk.yml                    unknown                         20.43       21.80        None
bzip3.yml                       TIMEOUT                        121.03      124.86        None
bzip3Fixed.yml                  TIMEOUT                        120.96      125.26        None
cups.yml                        unknown                         94.48       98.94        None
dlt-daemon.yml                  unknown                         19.57       22.11        None
editorconfig-core-c.yml         unknown                         39.16       43.13        None
editorconfig-core-cFixed.yml    unknown                         43.13       47.45        None
flatcc.yml                      unknown                         21.49       24.16        None
frr.yml                         unknown                         35.81       40.14        None
frrFixed.yml                    unknown                         38.80       43.08        None
gpac_1.yml                      TIMEOUT                        120.76      121.01        None
gpac_10.yml                     false(valid-deref)              23.55       23.97        None
gpac_11.yml                     TIMEOUT                        120.16      121.03        None
gpac_12.yml                     TIMEOUT                        120.20      121.02        None
gpac_13.yml                     TIMEOUT                        120.07      121.01        None
gpac_14.yml                     TIMEOUT                        120.96      122.34        None
gpac_16.yml                     false(valid-deref)              32.60       33.53        None
gpac_16Fixed.yml                TIMEOUT                        120.86      124.21        None
gpac_16Found.yml                false(valid-deref)              81.15       83.40        None
gpac_17.yml                     TIMEOUT                        121.03      122.82        None
gpac_18.yml                     false(valid-deref)              21.31       22.26        None
gpac_19.yml                     TIMEOUT                        121.03      123.32        None
gpac_1Fixed.yml                 TIMEOUT                        121.02      123.00        None
gpac_3.yml                      TIMEOUT                        120.99      124.10        None
gpac_5.yml                      false(valid-deref)               6.60        6.84        None
gpac_5Fixed.yml                 true                             7.20        7.62        None
gpac_6.yml                      TIMEOUT                        121.04      123.64        None
gpac_7.yml                      true                            11.98       12.51        None
gpac_8.yml                      TIMEOUT                        121.04      123.52        None
gpac_9.yml                      unknown                         96.03      100.75        None
gps-sdr-sim.yml                 unknown                         14.90       16.09        None
gss-ntlmssp.yml                 TIMEOUT                        121.04      123.07        None
gss-ntlmsspFixed.yml            TIMEOUT                        121.04      123.35        None
hyperkit_1.yml                  TIMEOUT                        121.04      123.79        None
hyperkit_1Fixed.yml             TIMEOUT                        121.03      124.63        None
jhead.yml                       TIMEOUT                        120.32      126.00        None
jhead_1.yml                     TIMEOUT                        121.04      124.54        None
jq.yml                          TIMEOUT                        121.04      127.23        None
json-c.yml                      TIMEOUT                        121.03      124.14        None
json-parser.yml                 TIMEOUT                        121.04      122.03        None
json-parserFixed.yml            TIMEOUT                        120.65      121.03        None
krb5.yml                        TIMEOUT                        120.22      121.01        None
krb5Fixed.yml                   TIMEOUT                        120.62      121.03        None
libeconf.yml                    unknown                         14.33       15.21        None
liblouis.yml                    unknown                         49.35       53.20        None
libming_1.yml                   TIMEOUT                        121.04      122.52        None
libpe.yml                       TIMEOUT                        120.22      121.01        None
libredwg.yml                    TIMEOUT                        120.62      121.01        None
libredwg_1.yml                  TIMEOUT                        121.03      122.05        None
libredwg_1Fixed.yml             TIMEOUT                        121.05      122.05        None
memcached.yml                   TIMEOUT                        120.36      121.01        None
minizip-ng.yml                  false(valid-deref)              49.51       51.29        None
minizip-ngFixed.yml             TIMEOUT                        120.86      123.21        None
minizip-ng_1.yml                unknown                         22.68       24.89        None
minizip-ng_1Fixed.yml           unknown                         23.30       24.97        None
mongoose.yml                    false(valid-deref)              12.53       13.13        None
mongooseFixed.yml               true                            17.34       18.08        None
mongoose_1.yml                  true                             7.91        8.38        None
moonlight-common-c.yml          unknown                        111.02      116.28        None
nanopb.yml                      false(valid-deref)             105.58      107.30        None
netatalk.yml                    unknown                         78.99       83.71        None
netatalkFixed.yml               TIMEOUT                        121.04      126.19        None
netconsd.yml                    ERROR (7)                       10.96       11.51        None
openNDS_1.yml                   TIMEOUT                        120.10      121.01        None
openNDS_1Fixed.yml              TIMEOUT                        121.04      122.06        None
openSC.yml                      TIMEOUT                        120.17      121.01        None
openSCFixed.yml                 TIMEOUT                        121.03      122.17        None
openrazer.yml                   TIMEOUT                        121.04      122.18        None
openrazerFixed.yml              TIMEOUT                        121.04      122.22        None
openrazerFound.yml              TIMEOUT                        121.05      122.29        None
pacparser.yml                   unknown                         87.86       92.20        None
pacparserFixed.yml              unknown                         84.04       88.40        None
picotcp.yml                     unknown                         16.51       18.01        None
picotcpFixed.yml                unknown                         16.58       17.70        None
pjproject.yml                   true                            31.35       32.01        None
ppp.yml                         TIMEOUT                        120.08      121.05        None
radare2Fixed.yml                TIMEOUT                        121.05      127.25        None
radare2_1.yml                   unknown                         26.43       29.45        None
radare2_1Fixed.yml              unknown                         26.00       28.74        None
radare2_2.yml                   TIMEOUT                        120.04      121.01        None
radare2_2Fixed.yml              TIMEOUT                        120.11      121.01        None
rizin.yml                       false(valid-deref)              11.29       11.97        None
smartdns.yml                    TIMEOUT                        121.03      125.28        None
sniproxy.yml                    unknown                         25.47       28.48        None
sniproxyFixed.yml               true                            12.95       13.60        None
sofia-sip.yml                   false(valid-deref)              11.63       12.03        None
sofia-sipFixed.yml              unknown                         25.57       28.51        None
sofia-sip_1.yml                 false(valid-deref)              16.07       16.84        None
sofia-sip_2.yml                 false(valid-deref)              71.00       71.92        None
stb.yml                         TIMEOUT                        120.15      121.01        None
stb_1.yml                       unknown                         33.42       36.14        None
tinydir.yml                     unknown                         66.46       71.81        None
tinytiff.yml                    true                            27.89       28.59        None
wasm-micro-runtime.yml          false(valid-deref)              10.71       11.14        None
wasm-micro-runtimeFixed.yml     true                            13.76       14.48        None
zchunk.yml                      TIMEOUT                        120.41      121.01        None
zchunkFixed.yml                 TIMEOUT                        120.60      121.03        None
