   BENCHMARK INFORMATION
benchmark definition:    /mnt/a/master/master/sv-comp_tools/bubaak.xml
name:                    bubaak
run sets:                valid-memsafety.valid-memsafety, no-overflow.no-overflow
date:                    Tue, 2025-04-15 06:31:05 EEST
tool:                    Bubaak 0.9.2-0d2926
tool executable:         /usr/svcomp/tools/bubaak/bubaak
options:                 --sv-comp -timeout 120 -sv-comp-witness witness.graphml
parallel runs:           16
resource limits:
- memory:                4000.0 MB
- time:                  120 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    raltvein
os:                      Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 9 7900X 12-Core Processor
- cores:                 16
- max frequency:         4691.105 MHz
ram:                     8330.231808 MB
------------------------------------------------------------



valid-memsafety.valid-memsafety
Run set 1 of 2 with options '--sv-comp -timeout 120 -sv-comp-witness witness.graphml' and propertyfile 'None'

inputfile                       status                       cpu time   wall time        host
sofia-sip_1.yml                 false(valid-deref)               0.94        1.10        None
sofia-sip_2.yml                 false(valid-deref)               1.49        1.70        None
stb.yml                         false(valid-deref)               2.42        2.74        None
stb_1.yml                       false(valid-free)                7.41        8.22        None
tinydir.yml                     false(valid-deref)               5.81        6.48        None
tinytiff.yml                    unknown                          0.75        0.89        None
wasm-micro-runtime.yml          false(valid-deref)               0.50        0.62        None
wasm-micro-runtimeFixed.yml     unknown                         41.31       45.48        None
zchunk.yml                      false(valid-deref)               1.91        2.16        None
zchunkFixed.yml                 unknown                         41.33       45.51        None
zephyr.yml                      unknown                         41.21       45.37        None
zstd.yml                        false(valid-deref)               0.76        0.89        None
zstdFixed.yml                   unknown                         40.64       44.74        None
---------------------------------------------------------------------------------------------
Run set 1                       done                          1284.76      193.20           -


no-overflow.no-overflow
Run set 2 of 2 with options '--sv-comp -timeout 120 -sv-comp-witness witness.graphml' and propertyfile 'None'

inputfile               status                       cpu time   wall time        host
-------------------------------------------------------------------------------------
gpac.yml                false(no-overflow)               0.87        1.01        None
gpac_15.yml             false(no-overflow)               1.25        1.41        None
kilo.yml                false(no-overflow)               1.28        1.48        None
libsndfile.yml          unknown                         41.22       45.38        None
mujs.yml                false(no-overflow)              11.16       12.35        None
plutovg.yml             false(no-overflow)              38.60       42.51        None
-------------------------------------------------------------------------------------
Run set 2               done                            53.62       46.11           -

Statistics:            116 Files
  correct:              53
    correct true:        2
    correct false:      51
  incorrect:             2
    incorrect true:      1
    incorrect false:     1
  unknown:              61
  Score:                 7 (max: 146)
