   BENCHMARK INFORMATION
benchmark definition:    /mnt/a/master/master/sv-comp_tools/ukojak.xml
name:                    ukojak
run sets:                valid-memsafety.valid-memsafety, no-overflow.no-overflow
date:                    Fri, 2025-04-18 20:05:11 EEST
tool:                    ULTIMATE Kojak 0.3.0-d790fecc
tool executable:         /usr/svcomp/tools/UAutomizer-linux/Ultimate.py
options:                 --full-output
parallel runs:           16
resource limits:
- memory:                4000.0 MB
- time:                  120 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    raltvein
os:                      Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 9 7900X 12-Core Processor
- cores:                 16
- max frequency:         4691.104 MHz
ram:                     8330.235904 MB
------------------------------------------------------------



valid-memsafety.valid-memsafety
Run set 1 of 2 with options '--full-output' and propertyfile 'None'

inputfile                       status                       cpu time   wall time        host
---------------------------------------------------------------------------------------------
MicroHttpServer.yml             TIMEOUT                        120.93      133.77        None
MojoJson.yml                    TIMEOUT                        120.92      133.97        None
NTSC-CRT.yml                    true                            13.69       16.97        None
NanoNNG.yml                     TIMEOUT                        120.94      133.73        None
NanoNNGFixed.yml                TIMEOUT                        120.95      133.39        None
admesh.yml                      TIMEOUT                        120.94      134.18        None
admeshFixed.yml                 TIMEOUT                        120.94      133.66        None
asterisk.yml                    unknown                         19.01       21.99        None
bzip3.yml                       TIMEOUT                        120.90      136.77        None
bzip3Fixed.yml                  TIMEOUT                        120.92      136.05        None
cups.yml                        unknown                         77.21       89.57        None
dlt-daemon.yml                  unknown                         18.63       22.28        None
editorconfig-core-c.yml         unknown                         44.98       53.48        None
editorconfig-core-cFixed.yml    unknown                         44.76       53.11        None
flatcc.yml                      unknown                         20.39       24.97        None
frr.yml                         unknown                         33.70       40.33        None
frrFixed.yml                    unknown                         37.74       45.45        None
gpac_1.yml                      TIMEOUT                        120.95      133.28        None
gpac_10.yml                     false(valid-deref)              23.16       25.61        None
gpac_11.yml                     TIMEOUT                        120.94      134.78        None
gpac_12.yml                     TIMEOUT                        120.93      134.07        None
gpac_13.yml                     TIMEOUT                        120.94      133.53        None
gpac_14.yml                     TIMEOUT                        120.94      133.41        None
gpac_16.yml                     false(valid-deref)              31.71       35.25        None
gpac_16Fixed.yml                TIMEOUT                        120.92      134.53        None
gpac_16Found.yml                false(valid-deref)              65.95       74.19        None
gpac_17.yml                     TIMEOUT                        120.94      133.77        None
gpac_18.yml                     false(valid-deref)              20.58       23.32        None
gpac_19.yml                     TIMEOUT                        120.94      134.20        None
gpac_1Fixed.yml                 TIMEOUT                        120.95      133.33        None
gpac_3.yml                      TIMEOUT                        120.94      134.66        None
gpac_5.yml                      false(valid-deref)               6.80        7.61        None
gpac_5Fixed.yml                 true                             7.29        8.32        None
gpac_6.yml                      TIMEOUT                        120.94      134.38        None
gpac_7.yml                      true                            11.72       13.31        None
gpac_8.yml                      TIMEOUT                        120.93      133.91        None
gpac_9.yml                      unknown                         91.80      103.98        None
gps-sdr-sim.yml                 unknown                         14.46       17.06        None
gss-ntlmssp.yml                 TIMEOUT                        120.94      133.66        None
gss-ntlmsspFixed.yml            TIMEOUT                        120.94      133.53        None
hyperkit_1.yml                  TIMEOUT                        120.93      134.00        None
hyperkit_1Fixed.yml             TIMEOUT                        120.92      134.83        None
jhead.yml                       TIMEOUT                        120.89      137.16        None
jhead_1.yml                     TIMEOUT                        120.93      135.46        None
jq.yml                          TIMEOUT                        120.91      137.77        None
json-c.yml                      TIMEOUT                        120.91      135.33        None
json-parser.yml                 TIMEOUT                        120.93      133.94        None
json-parserFixed.yml            TIMEOUT                        120.94      133.49        None
krb5.yml                        TIMEOUT                        120.94      133.13        None
krb5Fixed.yml                   TIMEOUT                        120.94      133.47        None
libeconf.yml                    unknown                         14.04       16.23        None
liblouis.yml                    unknown                         54.66       63.82        None
libming_1.yml                   TIMEOUT                        120.95      134.39        None
libpe.yml                       TIMEOUT                        120.94      133.62        None
libredwg.yml                    TIMEOUT                        120.94      133.18        None
libredwg_1.yml                  TIMEOUT                        120.91      133.94        None
libredwg_1Fixed.yml             TIMEOUT                        120.94      133.68        None
memcached.yml                   TIMEOUT                        120.94      133.58        None
minizip-ng.yml                  false(valid-deref)              49.10       55.59        None
minizip-ngFixed.yml             TIMEOUT                        120.87      135.18        None
minizip-ng_1.yml                unknown                         22.48       26.61        None
minizip-ng_1Fixed.yml           unknown                         22.75       26.71        None
mongoose.yml                    false(valid-deref)              11.83       13.61        None
