   BENCHMARK INFORMATION
benchmark definition:    /mnt/a/master/master/sv-comp_tools/utaipan.xml
name:                    utaipan
run sets:                valid-memsafety.valid-memsafety, no-overflow.no-overflow
date:                    Fri, 2025-04-18 19:49:33 EEST
tool:                    ULTIMATE Taipan 0.3.0-d790fecc
tool executable:         /usr/svcomp/tools/UAutomizer-linux/Ultimate.py
options:                 --full-output
parallel runs:           16
resource limits:
- memory:                4000.0 MB
- time:                  120 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    raltvein
os:                      Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 9 7900X 12-Core Processor
- cores:                 16
- max frequency:         4691.104 MHz
ram:                     8330.235904 MB
------------------------------------------------------------



valid-memsafety.valid-memsafety
Run set 1 of 2 with options '--full-output' and propertyfile 'None'

inputfile                       status                       cpu time   wall time        host
---------------------------------------------------------------------------------------------
MicroHttpServer.yml             TIMEOUT                        120.95      133.91        None
MojoJson.yml                    TIMEOUT                        120.93      133.67        None
NTSC-CRT.yml                    true                            14.75       18.22        None
NanoNNG.yml                     TIMEOUT                        120.94      133.49        None
NanoNNGFixed.yml                TIMEOUT                        120.95      133.56        None
admesh.yml                      TIMEOUT                        120.93      134.12        None
admeshFixed.yml                 TIMEOUT                        120.93      134.16        None
asterisk.yml                    unknown                         19.90       22.93        None
bzip3.yml                       TIMEOUT                        120.92      135.87        None
bzip3Fixed.yml                  TIMEOUT                        120.92      136.08        None
cups.yml                        unknown                         88.11      100.81        None
dlt-daemon.yml                  unknown                         20.51       24.18        None
editorconfig-core-c.yml         unknown                         57.54       67.76        None
editorconfig-core-cFixed.yml    unknown                         43.92       52.24        None
flatcc.yml                      unknown                         22.43       26.72        None
frr.yml                         unknown                         36.29       43.23        None
frrFixed.yml                    unknown                         41.22       48.87        None
gpac_1.yml                      TIMEOUT                        120.94      133.37        None
gpac_10.yml                     false(valid-deref)              24.35       27.13        None
gpac_11.yml                     TIMEOUT                        120.93      134.18        None
gpac_12.yml                     TIMEOUT                        120.93      133.97        None
gpac_13.yml                     TIMEOUT                        120.93      133.54        None
gpac_14.yml                     TIMEOUT                        120.94      133.44        None
gpac_16.yml                     false(valid-deref)              33.89       37.65        None
gpac_16Fixed.yml                TIMEOUT                        120.94      134.24        None
gpac_16Found.yml                false(valid-deref)              83.50       93.20        None
gpac_17.yml                     TIMEOUT                        120.94      133.80        None
gpac_18.yml                     false(valid-deref)              22.05       25.17        None
gpac_19.yml                     TIMEOUT                        120.94      133.92        None
gpac_1Fixed.yml                 TIMEOUT                        120.95      133.43        None
gpac_3.yml                      TIMEOUT                        120.76      134.27        None
gpac_5.yml                      false(valid-deref)               7.11        7.95        None
gpac_5Fixed.yml                 true                             7.85        8.78        None
gpac_6.yml                      TIMEOUT                        120.95      134.49        None
gpac_7.yml                      true                            12.24       13.77        None
gpac_8.yml                      TIMEOUT                        120.94      133.66        None
gpac_9.yml                      unknown                        102.28      115.54        None
gps-sdr-sim.yml                 unknown                         15.92       18.43        None
gss-ntlmssp.yml                 TIMEOUT                        120.93      133.63        None
gss-ntlmsspFixed.yml            TIMEOUT                        120.94      133.68        None
hyperkit_1.yml                  TIMEOUT                        120.94      133.83        None
hyperkit_1Fixed.yml             TIMEOUT                        120.94      134.67        None
jhead.yml                       TIMEOUT                        120.83      136.00        None
jhead_1.yml                     TIMEOUT                        120.93      134.91        None
jq.yml                          TIMEOUT                        120.91      137.44        None
json-c.yml                      TIMEOUT                        120.91      135.34        None
json-parser.yml                 TIMEOUT                        120.94      133.48        None
json-parserFixed.yml            TIMEOUT                        120.93      133.43        None
krb5.yml                        TIMEOUT                        120.94      133.28        None
krb5Fixed.yml                   TIMEOUT                        120.95      133.29        None
libeconf.yml                    unknown                         14.46       16.58        None
liblouis.yml                    unknown                         58.27       68.08        None
libming_1.yml                   TIMEOUT                        120.94      134.59        None
libpe.yml                       TIMEOUT                        120.93      133.68        None
libredwg.yml                    TIMEOUT                        120.94      133.26        None
libredwg_1.yml                  TIMEOUT                        120.94      133.68        None
libredwg_1Fixed.yml             TIMEOUT                        120.94      134.05        None
memcached.yml                   TIMEOUT                        120.95      133.41        None
minizip-ng.yml                  false(valid-deref)              51.95       58.48        None
minizip-ngFixed.yml             TIMEOUT                        120.91      134.94        None
minizip-ng_1.yml                unknown                         24.67       28.85        None
minizip-ng_1Fixed.yml           unknown                         24.04       28.25        None
mongoose.yml                    false(valid-deref)              12.78       14.50        None
mongooseFixed.yml               true                            17.85       20.43        None
mongoose_1.yml                  true                             8.53        9.72        None
moonlight-common-c.yml          unknown                         92.61      106.77        None
nanopb.yml                      false(valid-deref)              80.22       89.67        None
netatalk.yml                    unknown                         75.82       88.13        None
netatalkFixed.yml               TIMEOUT                        120.92      136.73        None
netconsd.yml                    ERROR (7)                       11.74       13.22        None
openNDS_1.yml                   TIMEOUT                        120.94      133.85        None
openNDS_1Fixed.yml              TIMEOUT                        120.94      134.13        None
openSC.yml                      TIMEOUT                        120.94      134.05        None
openSCFixed.yml                 TIMEOUT                        120.94      133.90        None
openrazer.yml                   TIMEOUT                        120.95      133.93        None
openrazerFixed.yml              TIMEOUT                        120.94      133.62        None
openrazerFound.yml              TIMEOUT                        120.94      134.05        None
pacparser.yml                   unknown                         86.85       99.98        None
pacparserFixed.yml              unknown                         90.16      103.39        None
picotcp.yml                     unknown                         18.05       21.05        None
picotcpFixed.yml                unknown                         17.19       20.23        None
pjproject.yml                   true                            33.16       37.19        None
ppp.yml                         TIMEOUT                        120.93      133.82        None
radare2Fixed.yml                TIMEOUT                        120.83      139.00        None
radare2_1.yml                   unknown                         27.11       32.60        None
radare2_1Fixed.yml              unknown                         28.35       33.38        None
radare2_2.yml                   TIMEOUT                        120.95      134.03        None
radare2_2Fixed.yml              TIMEOUT                        120.80      134.87        None
rizin.yml                       false(valid-deref)              11.94       13.56        None
smartdns.yml                    TIMEOUT                        120.84      136.76        None
sniproxy.yml                    unknown                         26.66       32.01        None
sniproxyFixed.yml               true                            12.92       14.73        None
sofia-sip.yml                   false(valid-deref)              12.51       14.10        None
sofia-sipFixed.yml              unknown                         25.74       31.19        None
sofia-sip_1.yml                 false(valid-deref)              16.75       18.95        None
sofia-sip_2.yml                 false(valid-deref)              59.98       66.98        None
stb.yml                         TIMEOUT                        120.94      133.70        None
stb_1.yml                       unknown                         33.80       39.78        None
tinydir.yml                     unknown                         63.72       75.13        None
tinytiff.yml                    TIMEOUT                        121.03      133.54        None
wasm-micro-runtime.yml          false(valid-deref)              11.40       12.62        None
wasm-micro-runtimeFixed.yml     true                            14.00       15.90        None
zchunk.yml                      TIMEOUT                        120.76      133.99        None
zchunkFixed.yml                 TIMEOUT                        120.06      132.46        None
zephyr.yml                      TIMEOUT                        120.94      133.73        None
zstd.yml                        unknown                         68.25       78.08        None
zstdFixed.yml                   unknown                         67.86       77.73        None
---------------------------------------------------------------------------------------------
Run set 1                       done                          2146.67      675.22           -


no-overflow.no-overflow
Run set 2 of 2 with options '--full-output' and propertyfile 'None'

inputfile               status                       cpu time   wall time        host
-------------------------------------------------------------------------------------
gpac.yml                false(no-overflow)              11.27       13.11        None
gpac_15.yml             false(no-overflow)               5.11        6.07        None
kilo.yml                false(no-overflow)               5.82        6.57        None
libsndfile.yml          false(no-overflow)              12.74       15.45        None
mujs.yml                TIMEOUT                        120.32      133.78        None
plutovg.yml             false(no-overflow)               5.50        6.70        None
-------------------------------------------------------------------------------------
Run set 2               done                            40.49      134.49           -

Statistics:            113 Files
  correct:              22
    correct true:        4
    correct false:      18
  incorrect:             4
    incorrect true:      4
    incorrect false:     0
  unknown:              87
  Score:              -102 (max: 143)
