   BENCHMARK INFORMATION
benchmark definition:    /mnt/a/master/master/sv-comp_tools/bubaak.xml
name:                    bubaak
run sets:                valid-memsafety.valid-memsafety, no-overflow.no-overflow
date:                    Mon, 2025-04-21 15:49:52 EEST
tool:                    Bubaak 0.9.2-0d2926
tool executable:         /usr/svcomp/tools/bubaak/bubaak
options:                 --sv-comp -timeout 120 -sv-comp-witness witness.graphml
parallel runs:           16
resource limits:
- memory:                4000.0 MB
- time:                  120 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    raltvein
os:                      Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 9 7900X 12-Core Processor
- cores:                 16
- max frequency:         4691.108 MHz
ram:                     8330.231808 MB
------------------------------------------------------------



valid-memsafety.valid-memsafety
Run set 1 of 2 with options '--sv-comp -timeout 120 -sv-comp-witness witness.graphml' and propertyfile 'None'

inputfile                       status                       cpu time   wall time        host
stb_1.yml                       false(valid-deref)               2.49        2.81        None
tinydir.yml                     false(valid-deref)               5.67        6.37        None
tinytiff.yml                    unknown                          0.72        0.86        None
wasm-micro-runtime.yml          false(valid-deref)               0.47        0.60        None
wasm-micro-runtimeFixed.yml     unknown                         40.56       44.62        None
zchunk.yml                      false(valid-deref)               1.75        2.01        None
zchunkFixed.yml                 unknown                         30.48       33.56        None
zephyr.yml                      unknown                         41.23       45.35        None
zstd.yml                        false(valid-deref)               0.89        1.03        None
zstdFixed.yml                   unknown                         40.92       45.01        None
---------------------------------------------------------------------------------------------
Run set 1                       done                          1824.79      185.10           -


no-overflow.no-overflow
Run set 2 of 2 with options '--sv-comp -timeout 120 -sv-comp-witness witness.graphml' and propertyfile 'None'

inputfile               status                       cpu time   wall time        host
-------------------------------------------------------------------------------------
gpac.yml                false(no-overflow)               0.89        1.03        None
gpac_15.yml             false(no-overflow)               1.32        1.53        None
kilo.yml                false(no-overflow)               0.50        0.59        None
libsndfile.yml          false(no-overflow)              24.90       27.44        None
mujs.yml                false(no-overflow)              11.58       12.80        None
plutovg.yml             false(no-overflow)              23.34       25.69        None
-------------------------------------------------------------------------------------
Run set 2               done                            62.52       27.62           -

Statistics:            113 Files
  correct:              52
    correct true:        3
    correct false:      49
  incorrect:             0
    incorrect true:      0
    incorrect false:     0
  unknown:              61
  Score:                55 (max: 143)
