   BENCHMARK INFORMATION
benchmark definition:    /mnt/a/master/master/sv-comp_tools/cpachecker.xml
name:                    cpachecker
run sets:                valid-memsafety.valid-memsafety, no-overflow.no-overflow
date:                    Fri, 2025-04-04 09:52:49 EEST
tool:                    CPAchecker 4.0
tool executable:         /usr/svcomp/tools/CPAchecker-4.0-unix/bin/cpachecker
options:                 --svcomp24 --benchmark --heap 10000m --timelimit '900 s'
parallel runs:           16
resource limits:
- memory:                4000.0 MB
- time:                  900 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    raltvein
os:                      Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 9 7900X 12-Core Processor
- cores:                 16
- max frequency:         4691.108 MHz
ram:                     8330.235904 MB
------------------------------------------------------------



valid-memsafety.valid-memsafety
Run set 1 of 2 with options '--svcomp24 --benchmark --heap 10000m --timelimit 900 s' and propertyfile 'None'

inputfile                       status                       cpu time   wall time        host
---------------------------------------------------------------------------------------------
MicroHttpServer.yml             TIMEOUT                        850.46      936.10        None
MojoJson.yml                    ERROR                            3.24        3.62        None
NTSC-CRT.yml                    ERROR                            3.35        3.70        None
NanoNNG.yml                     ERROR                            3.39        3.77        None
NanoNNGFixed.yml                ERROR                            3.48        3.85        None
admesh.yml                      false(valid-deref)               4.04        4.46        None
admeshFixed.yml                 true                             4.02        4.46        None
asterisk.yml                    ERROR                            3.32        3.70        None
bzip3.yml                       ERROR                            3.26        3.62        None
bzip3Fixed.yml                  ERROR                            3.29        3.65        None
cups.yml                        ERROR                            3.46        3.86        None
dlt-daemon.yml                  ERROR                            3.51        3.89        None
editorconfig-core-c.yml         ERROR                            3.31        3.67        None
editorconfig-core-cFixed.yml    ERROR                            3.44        3.81        None
flatcc.yml                      ERROR                            3.06        3.44        None
frr.yml                         ERROR                            3.32        3.68        None
frrFixed.yml                    ERROR                            3.50        3.87        None
gpac_1.yml                      ERROR                            3.63        4.03        None
gpac_10.yml                     false(valid-deref)              56.80       62.64        None
gpac_11.yml                     ERROR                            3.63        4.05        None
gpac_12.yml                     ERROR                            3.79        4.25        None
gpac_13.yml                     ERROR                            3.47        3.86        None
gpac_14.yml                     ERROR                            3.50        3.90        None
gpac_16.yml                     ERROR                            3.52        3.92        None
gpac_16Fixed.yml                ERROR                            3.50        3.90        None
gpac_17.yml                     ERROR                            3.19        3.53        None
gpac_18.yml                     TIMEOUT                        851.03      936.21        None
gpac_19.yml                     ERROR                            3.34        3.73        None
gpac_1Fixed.yml                 ERROR                            3.31        3.69        None
gpac_3.yml                      ERROR                            3.56        3.97        None
gpac_5.yml                      ERROR                            2.92        3.28        None
gpac_5Fixed.yml                 ERROR                            3.11        3.53        None
gpac_6.yml                      false(valid-deref)               4.44        4.91        None
gpac_7.yml                      TIMEOUT                        850.93      936.14        None
gpac_8.yml                      ERROR                            3.64        4.03        None
gpac_9.yml                      false(valid-deref)               6.41        7.07        None
gps-sdr-sim.yml                 ERROR                            3.44        3.82        None
gss-ntlmssp.yml                 ERROR                            3.69        4.15        None
gss-ntlmsspFixed.yml            ERROR                            3.83        4.23        None
hyperkit_1.yml                  false(valid-deref)               7.04        7.78        None
hyperkit_1Fixed.yml             true                             5.34        5.94        None
jhead.yml                       ERROR                            3.33        3.71        None
jhead_1.yml                     TIMEOUT                        850.86      936.02        None
jq.yml                          ERROR                            3.44        3.82        None
json-c.yml                      TIMEOUT                        850.87      936.11        None
json-parser.yml                 ERROR                            3.56        3.94        None
json-parserFixed.yml            ERROR                            3.27        3.63        None
kilo.yml                        false(valid-deref)               3.82        4.22        None
krb5.yml                        ERROR                            5.05        5.61        None
krb5Fixed.yml                   ERROR                            4.59        5.08        None
libeconf.yml                    TIMEOUT                        850.87      936.03        None
liblouis.yml                    ERROR                            3.53        3.91        None
libming_1.yml                   ERROR                            3.66        4.06        None
libpe.yml                       TIMEOUT                        850.79      936.07        None
libredwg.yml                    ERROR                            4.22        4.68        None
libredwg_1.yml                  ERROR                            3.85        4.25        None
libredwg_1Fixed.yml             ERROR (parsing failed)           1.44        1.62        None
memcached.yml                   ERROR                            4.13        4.58        None
minizip-ng.yml                  ERROR                            4.04        4.47        None
minizip-ngFixed.yml             ERROR                            3.89        4.31        None
minizip-ng_1.yml                ERROR                            4.03        4.56        None
minizip-ng_1Fixed.yml           ERROR                            3.85        4.35        None
mongoose.yml                    ERROR                            3.71        4.17        None
mongooseFixed.yml               ERROR                            3.77        4.29        None
mongoose_1.yml                  TIMEOUT                        850.84      936.08        None
moonlight-common-c.yml          ERROR                            3.97        4.48        None
nanopb.yml                      ERROR                            4.07        4.56        None
netatalk.yml                    ERROR                            3.93        4.35        None
netatalkFixed.yml               ERROR                            3.91        4.36        None
netconsd.yml                    ERROR                            4.18        4.63        None
openNDS_1.yml                   ERROR                            4.09        4.53        None
openNDS_1Fixed.yml              ERROR                            4.08        4.56        None
openSC.yml                      ERROR                            4.13        4.58        None
openSCFixed.yml                 ERROR                            4.04        4.46        None
openrazer.yml                   ERROR                           11.83       13.04        None
openrazerFixed.yml              ERROR                           12.72       14.02        None
pacparser.yml                   ERROR                            3.89        4.32        None
pacparserFixed.yml              ERROR                            3.98        4.41        None
picotcp.yml                     false(valid-free)               10.90       12.04        None
picotcpFixed.yml                false(valid-free)               11.17       12.41        None
pjproject.yml                   ERROR                            4.28        4.73        None
plutovg.yml                     ERROR                            4.22        4.68        None
ppp.yml                         false(valid-deref)               3.83        4.26        None
radare2.yml                     false(valid-memtrack)            5.39        5.95        None
radare2Fixed.yml                ERROR                            4.80        5.35        None
radare2_1.yml                   ERROR                            4.37        4.92        None
radare2_1Fixed.yml              ERROR                            3.92        4.36        None
radare2_2.yml                   ERROR                            4.12        4.57        None
radare2_2Fixed.yml              ERROR                            4.23        4.68        None
rizin.yml                       ERROR                            4.12        4.58        None
smartdns.yml                    false(valid-deref)               5.12        5.66        None
sniproxy.yml                    ERROR                            3.97        4.42        None
sniproxyFixed.yml               ERROR                            3.98        4.47        None
sofia-sip.yml                   ERROR                            3.99        4.44        None
sofia-sipFixed.yml              ERROR                            3.86        4.27        None
sofia-sip_1.yml                 ERROR                            3.95        4.39        None
sofia-sip_2.yml                 ERROR                            3.64        4.05        None
stb.yml                         ERROR                            3.91        4.34        None
stb_1.yml                       ERROR                            5.36        5.96        None
tinydir.yml                     ERROR                            3.84        4.25        None
tinytiff.yml                    false(valid-free)                4.29        4.76        None
wasm-micro-runtime.yml          ERROR                            3.66        4.06        None
wasm-micro-runtimeFixed.yml     ERROR                            3.92        4.37        None
zchunk.yml                      ERROR                            3.72        4.11        None
zchunkFixed.yml                 ERROR                            4.05        4.51        None
zephyr.yml                      ERROR                            3.53        3.92        None
zstd.yml                        ERROR                            3.51        3.94        None
zstdFixed.yml                   ERROR                            3.57        4.00        None
---------------------------------------------------------------------------------------------
Run set 1                       done                          7277.47      957.17           -


no-overflow.no-overflow
Run set 2 of 2 with options '--svcomp24 --benchmark --heap 10000m --timelimit 900 s' and propertyfile 'None'

inputfile               status                       cpu time   wall time        host
-------------------------------------------------------------------------------------
NTSC-CRT.yml            true                             3.67        4.10        None
gpac.yml                false(no-overflow)               3.33        3.68        None
gpac_15.yml             false(no-overflow)               3.36        3.73        None
gpac_9.yml              true                             3.39        3.77        None
kilo.yml                true                             4.77        5.26        None
libredwg_1.yml          true                             4.04        4.46        None
libredwg_1Fixed.yml     ERROR (parsing failed)           1.33        1.47        None
libsndfile.yml          false(no-overflow)              14.00       15.41        None
mujs.yml                TIMEOUT                        850.82      936.02        None
nanopb.yml              true                             4.01        4.45        None
netconsd.yml            ERROR                            3.78        4.26        None
plutovg.yml             false(no-overflow)               3.35        3.73        None
stb.yml                 false(no-overflow)              11.18       12.37        None
sysstat.yml             true                             3.20        3.64        None
zchunk.yml              ERROR                            3.58        4.06        None
zchunkFixed.yml         ERROR                            3.84        4.26        None
-------------------------------------------------------------------------------------
Run set 2               done                           921.57      936.23           -

Statistics:            124 Files
  correct:              11
    correct true:        2
    correct false:       9
  incorrect:             7
    incorrect true:      6
    incorrect false:     1
  unknown:             106
  Score:              -195 (max: 155)
