   BENCHMARK INFORMATION
benchmark definition:    /mnt/a/master/master/sv-comp_tools/esbmc-kind.xml
name:                    esbmc-kind
run sets:                valid-memsafety.valid-memsafety, no-overflow.no-overflow
date:                    Fri, 2025-04-18 19:40:44 EEST
tool:                    ESBMC
tool executable:         /usr/svcomp/tools/esbmc-kind/esbmc-wrapper.py
options:                 -s kinduction
parallel runs:           16
resource limits:
- memory:                4000.0 MB
- time:                  120 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    raltvein
os:                      Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 9 7900X 12-Core Processor
- cores:                 16
- max frequency:         4691.104 MHz
ram:                     8330.235904 MB
------------------------------------------------------------



valid-memsafety.valid-memsafety
Run set 1 of 2 with options '-s kinduction' and propertyfile 'None'

inputfile                       status                       cpu time   wall time        host
sofia-sip.yml                   false(valid-deref)               0.37        0.43        None
sofia-sipFixed.yml              TIMEOUT                        120.06      132.37        None
sofia-sip_1.yml                 false(valid-deref)               0.43        0.50        None
sofia-sip_2.yml                 false(valid-deref)               1.23        1.61        None
stb.yml                         TIMEOUT                        120.06      132.13        None
stb_1.yml                       unknown                          0.17        0.21        None
tinydir.yml                     false(valid-deref)               0.67        0.78        None
tinytiff.yml                    false(valid-memtrack)           24.36       26.98        None
wasm-micro-runtime.yml          false(valid-deref)               0.34        0.39        None
wasm-micro-runtimeFixed.yml     TIMEOUT                        120.08      132.11        None
zchunk.yml                      false(valid-deref)               2.80        3.11        None
zchunkFixed.yml                 TIMEOUT                        120.92      133.05        None
zephyr.yml                      TIMEOUT                        121.03      133.21        None
zstd.yml                        false(valid-deref)               0.46        0.52        None
zstdFixed.yml                   TIMEOUT                        120.09      132.08        None
---------------------------------------------------------------------------------------------
Run set 1                       done                           371.07      544.33           -


no-overflow.no-overflow
Run set 2 of 2 with options '-s kinduction' and propertyfile 'None'

inputfile               status                       cpu time   wall time        host
-------------------------------------------------------------------------------------
gpac.yml                false(no-overflow)               0.24        0.28        None
gpac_15.yml             false(no-overflow)               0.23        0.26        None
kilo.yml                false(no-overflow)               0.23        0.27        None
libsndfile.yml          false(no-overflow)               0.33        0.37        None
mujs.yml                false(no-overflow)              33.09       36.43        None
plutovg.yml             false(no-overflow)               0.34        0.39        None
-------------------------------------------------------------------------------------
Run set 2               done                            34.45       36.63           -

Statistics:            113 Files
  correct:              46
    correct true:        2
    correct false:      44
  incorrect:             0
    incorrect true:      0
    incorrect false:     0
  unknown:              67
  Score:                48 (max: 143)
