   BENCHMARK INFORMATION
benchmark definition:    /mnt/a/master/master/sv-comp_tools/symbiotic.xml
name:                    symbiotic
run sets:                valid-memsafety.valid-memsafety, no-overflow.no-overflow
date:                    Tue, 2025-04-15 05:36:23 EEST
tool:                    symbiotic 10.0.0-rc1-f6104f53
tool executable:         /usr/svcomp/tools/symbiotic/bin/symbiotic
options:                 --sv-comp
parallel runs:           16
resource limits:
- memory:                4000.0 MB
- time:                  120 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    raltvein
os:                      Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 9 7900X 12-Core Processor
- cores:                 16
- max frequency:         4691.105 MHz
ram:                     8330.231808 MB
------------------------------------------------------------



valid-memsafety.valid-memsafety
Run set 1 of 2 with options '--sv-comp' and propertyfile 'None'

inputfile                       status                       cpu time   wall time        host
ppp.yml                         TIMEOUT (verification)         121.01      161.68        None
radare2.yml                     ERROR(returned 1, verification-finished)        1.20        2.34        None
radare2Fixed.yml                ERROR(returned 1, verification-finished)        3.10        8.36        None
radare2_1.yml                   false(valid-deref)               2.86        6.60        None
radare2_1Fixed.yml              TIMEOUT (verification)         120.20      156.82        None
radare2_2.yml                   TIMEOUT (verification)         120.29      154.01        None
radare2_2Fixed.yml              TIMEOUT (verification)         120.23      152.44        None
rizin.yml                       TIMEOUT (verification)         120.36      152.73        None
smartdns.yml                    TIMEOUT (verification)         120.60      147.79        None
sniproxy.yml                    TIMEOUT (verification)         120.39      155.02        None
sniproxyFixed.yml               TIMEOUT (verification)         120.51      155.59        None
sofia-sip.yml                   false(valid-deref)               1.03        1.18        None
sofia-sipFixed.yml              TIMEOUT (verification)         120.88      152.83        None
sofia-sip_1.yml                 false(valid-deref)               1.24        1.40        None
sofia-sip_2.yml                 false(valid-deref)               1.52        1.71        None
stb.yml                         false(valid-deref)               4.14        4.80        None
stb_1.yml                       ERROR(returned 1, verification-finished)        1.89        2.73        None
tinydir.yml                     TIMEOUT (verification)         120.77      155.25        None
tinytiff.yml                    ERROR(unknown, verification-finished)        0.57        0.66        None
wasm-micro-runtime.yml          false(valid-deref)               0.83        0.95        None
wasm-micro-runtimeFixed.yml     TIMEOUT (verification)         120.83      156.62        None
zchunk.yml                      false(valid-deref)               1.85        2.08        None
zchunkFixed.yml                 TIMEOUT (verification)         120.78      155.17        None
zephyr.yml                      TIMEOUT (verification)         120.71      154.68        None
zstd.yml                        false(valid-deref)               1.45        2.09        None
zstdFixed.yml                   TIMEOUT (verification)         121.04      137.93        None
---------------------------------------------------------------------------------------------
Run set 1                       done                           344.78      629.85           -


no-overflow.no-overflow
Run set 2 of 2 with options '--sv-comp' and propertyfile 'None'

inputfile               status                       cpu time   wall time        host
-------------------------------------------------------------------------------------
gpac.yml                false(no-overflow)               1.05        1.62        None
gpac_15.yml             false(no-overflow)               1.63        2.24        None
kilo.yml                false(no-overflow)               1.55        2.24        None
libsndfile.yml          false(no-overflow)               7.60        8.81        None
mujs.yml                false(no-overflow)               7.88        9.10        None
plutovg.yml             false(no-overflow)              30.36       33.83        None
-------------------------------------------------------------------------------------
Run set 2               done                            50.05       34.03           -

Statistics:            116 Files
  correct:              46
    correct true:        2
    correct false:      44
  incorrect:             3
    incorrect true:      3
    incorrect false:     0
  unknown:              67
  Score:               -48 (max: 146)
