   BENCHMARK INFORMATION
benchmark definition:    /mnt/a/master/master/sv-comp_tools/uautomizer.xml
name:                    uautomizer
run sets:                valid-memsafety.valid-memsafety, no-overflow.no-overflow
date:                    Fri, 2025-04-04 08:52:50 EEST
tool:                    ULTIMATE Automizer 0.3.0-d790fecc
tool executable:         /usr/svcomp/tools/UAutomizer-linux/Ultimate.py
options:                 --full-output
parallel runs:           16
resource limits:
- memory:                4000.0 MB
- time:                  120 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    raltvein
os:                      Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 9 7900X 12-Core Processor
- cores:                 16
- max frequency:         4691.108 MHz
ram:                     8330.235904 MB
------------------------------------------------------------



valid-memsafety.valid-memsafety
Run set 1 of 2 with options '--full-output' and propertyfile 'None'

inputfile                       status                       cpu time   wall time        host
sofia-sip_2.yml                 false(valid-deref)              62.63       69.84        None
stb.yml                         TIMEOUT                        121.02      137.91        None
stb_1.yml                       unknown                         29.16       34.92        None
tinydir.yml                     unknown                         34.42       41.28        None
tinytiff.yml                    TIMEOUT                        120.06      132.29        None
wasm-micro-runtime.yml          false(valid-deref)              10.61       12.10        None
wasm-micro-runtimeFixed.yml     false(valid-deref)              10.93       12.58        None
zchunk.yml                      TIMEOUT                        120.67      136.53        None
zchunkFixed.yml                 TIMEOUT                        121.03      134.47        None
zephyr.yml                      TIMEOUT                        120.95      133.89        None
zstd.yml                        unknown                         60.46       70.67        None
zstdFixed.yml                   unknown                         58.05       67.80        None
---------------------------------------------------------------------------------------------
Run set 1                       done                          2549.21      652.94           -


no-overflow.no-overflow
Run set 2 of 2 with options '--full-output' and propertyfile 'None'

inputfile               status                       cpu time   wall time        host
-------------------------------------------------------------------------------------
NTSC-CRT.yml            true                             7.50        8.54        None
gpac.yml                false(no-overflow)              12.43       14.62        None
gpac_15.yml             false(no-overflow)               6.01        7.01        None
gpac_9.yml              true                             6.14        7.37        None
kilo.yml                unknown                         11.83       14.05        None
libredwg_1.yml          true                             8.23        9.91        None
libredwg_1Fixed.yml     unknown                          9.20       10.57        None
libsndfile.yml          false(no-overflow)              15.52       18.42        None
mujs.yml                TIMEOUT                        121.04      134.98        None
nanopb.yml              true                             8.26        9.93        None
netconsd.yml            TIMEOUT                        121.03      134.60        None
plutovg.yml             false(no-overflow)               6.78        8.00        None
stb.yml                 unknown                         45.60       52.92        None
sysstat.yml             true                             6.09        6.95        None
zchunk.yml              true                             8.12        9.67        None
zchunkFixed.yml         true                             8.46       10.10        None
-------------------------------------------------------------------------------------
Run set 2               done                           160.20      135.78           -

Statistics:            124 Files
  correct:              14
    correct true:        3
    correct false:      11
  incorrect:            11
    incorrect true:     10
    incorrect false:     1
  unknown:              99
  Score:              -319 (max: 155)
