   BENCHMARK INFORMATION
benchmark definition:    /mnt/a/master/master/sv-comp_tools/bubaak.xml
name:                    bubaak
run sets:                valid-memsafety.valid-memsafety, no-overflow.no-overflow
date:                    Sat, 2025-04-05 10:40:30 EEST
tool:                    Bubaak 0.9.2-0d2926
tool executable:         /usr/svcomp/tools/bubaak/bubaak
options:                 --sv-comp -timeout 120 -sv-comp-witness witness.graphml
parallel runs:           16
resource limits:
- memory:                4000.0 MB
- time:                  120 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    raltvein
os:                      Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 9 7900X 12-Core Processor
- cores:                 16
- max frequency:         4691.095 MHz
ram:                     8330.235904 MB
------------------------------------------------------------



valid-memsafety.valid-memsafety
Run set 1 of 2 with options '--sv-comp -timeout 120 -sv-comp-witness witness.graphml' and propertyfile 'None'

inputfile                       status                       cpu time   wall time        host
sofia-sip_2.yml                 ERROR (sig None)                 0.20        0.26        None
stb.yml                         false(valid-memtrack)            3.05        3.43        None
stb_1.yml                       false(valid-free)                8.38        9.30        None
tinydir.yml                     false(valid-memtrack)            1.02        1.19        None
tinytiff.yml                    unknown                          0.77        0.91        None
wasm-micro-runtime.yml          false(valid-deref)               0.35        0.48        None
wasm-micro-runtimeFixed.yml     unknown                         40.52       44.62        None
zchunk.yml                      false(valid-deref)               1.58        1.79        None
zchunkFixed.yml                 false(valid-deref)               8.83        9.89        None
zephyr.yml                      unknown                         47.34       52.12        None
zstd.yml                        false(valid-deref)               1.22        1.43        None
zstdFixed.yml                   unknown                         47.48       52.25        None
---------------------------------------------------------------------------------------------
Run set 1                       done                          1309.28      184.52           -


no-overflow.no-overflow
Run set 2 of 2 with options '--sv-comp -timeout 120 -sv-comp-witness witness.graphml' and propertyfile 'None'

inputfile               status                       cpu time   wall time        host
-------------------------------------------------------------------------------------
NTSC-CRT.yml            unknown                          0.93        1.10        None
gpac.yml                false(no-overflow)               1.27        1.44        None
gpac_15.yml             false(no-overflow)               1.65        1.88        None
gpac_9.yml              true                             0.87        1.03        None
kilo.yml                false(no-overflow)               2.02        2.30        None
libredwg_1.yml          unknown                         41.35       45.50        None
libredwg_1Fixed.yml     unknown                         41.19       45.36        None
libsndfile.yml          false(no-overflow)              33.23       36.60        None
mujs.yml                false(no-overflow)              14.20       15.67        None
nanopb.yml              unknown                         31.44       34.63        None
netconsd.yml            unknown                         41.34       45.50        None
plutovg.yml             false(no-overflow)              45.20       49.78        None
stb.yml                 unknown                         31.39       34.58        None
sysstat.yml             true                            41.01       45.16        None
zchunk.yml              unknown                         41.11       45.28        None
zchunkFixed.yml         unknown                         41.01       45.17        None
-------------------------------------------------------------------------------------
Run set 2               done                           327.68       50.06           -

Statistics:            124 Files
  correct:              44
    correct true:        2
    correct false:      42
  incorrect:             4
    incorrect true:      3
    incorrect false:     1
  unknown:              76
  Score:               -66 (max: 155)
