   BENCHMARK INFORMATION
benchmark definition:    /mnt/a/master/master/sv-comp_tools/esbmc-kind.xml
name:                    esbmc-kind
run sets:                valid-memsafety.valid-memsafety, no-overflow.no-overflow
date:                    Sun, 2025-04-06 19:46:53 EEST
tool:                    ESBMC
tool executable:         /usr/svcomp/tools/esbmc-kind/esbmc-wrapper.py
options:                 -s kinduction
parallel runs:           16
resource limits:
- memory:                4000.0 MB
- time:                  120 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    raltvein
os:                      Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 9 7900X 12-Core Processor
- cores:                 16
- max frequency:         4691.086 MHz
ram:                     8330.231808 MB
------------------------------------------------------------



valid-memsafety.valid-memsafety
Run set 1 of 2 with options '-s kinduction' and propertyfile 'None'

inputfile                       status                       cpu time   wall time        host
sniproxyFixed.yml               TIMEOUT                        120.03      132.05        None
sofia-sip.yml                   false(valid-deref)               0.37        0.43        None
sofia-sipFixed.yml              false(valid-memtrack)            0.32        0.37        None
sofia-sip_1.yml                 false(valid-deref)               0.38        0.43        None
sofia-sip_2.yml                 false(valid-deref)               0.95        1.06        None
stb.yml                         false(valid-memtrack)           20.80       22.91        None
stb_1.yml                       TIMEOUT                        120.13      132.17        None
tinydir.yml                     false(valid-deref)               0.58        0.65        None
tinytiff.yml                    false(valid-deref)              21.63       23.87        None
wasm-micro-runtime.yml          false(valid-deref)               0.34        0.40        None
wasm-micro-runtimeFixed.yml     TIMEOUT                        120.95      133.19        None
zchunk.yml                      false(valid-deref)               2.23        2.47        None
zchunkFixed.yml                 TIMEOUT                        120.94      133.14        None
zephyr.yml                      TIMEOUT                        120.05      132.07        None
zstd.yml                        false(valid-deref)               0.45        0.52        None
zstdFixed.yml                   TIMEOUT                        120.02      132.04        None
---------------------------------------------------------------------------------------------
Run set 1                       done                           461.73      541.94           -


no-overflow.no-overflow
Run set 2 of 2 with options '-s kinduction' and propertyfile 'None'

inputfile               status                       cpu time   wall time        host
-------------------------------------------------------------------------------------
NTSC-CRT.yml            TIMEOUT                        120.06      132.13        None
gpac.yml                false(no-overflow)               0.27        0.31        None
gpac_15.yml             false(no-overflow)               0.28        0.32        None
gpac_9.yml              TIMEOUT                        120.10      132.09        None
kilo.yml                false(no-overflow)               0.27        0.32        None
libredwg_1.yml          TIMEOUT                        120.03      132.10        None
libredwg_1Fixed.yml     TIMEOUT                        120.02      132.02        None
libsndfile.yml          false(no-overflow)               0.43        0.49        None
mujs.yml                false(no-overflow)              30.28       33.33        None
nanopb.yml              TIMEOUT                        120.94      133.17        None
netconsd.yml            TIMEOUT                        120.03      132.03        None
plutovg.yml             false(no-overflow)               0.35        0.41        None
stb.yml                 false(no-overflow)               5.07        5.60        None
sysstat.yml             true                             0.27        0.32        None
zchunk.yml              TIMEOUT                        120.93      133.11        None
zchunkFixed.yml         TIMEOUT                        120.02      132.15        None
-------------------------------------------------------------------------------------
Run set 2               done                            60.41      133.99           -

Statistics:            124 Files
  correct:              45
    correct true:        3
    correct false:      42
  incorrect:             1
    incorrect true:      1
    incorrect false:     0
  unknown:              78
  Score:                16 (max: 155)
