   BENCHMARK INFORMATION
benchmark definition:    /mnt/a/master/master/sv-comp_tools/cbmc.xml
name:                    cbmc
run sets:                valid-memsafety.valid-memsafety, no-overflow.no-overflow
date:                    Fri, 2025-04-04 09:42:01 EEST
tool:                    CBMC 5.70.0 (cbmc-5.70.0-121-g4f69955d00)
tool executable:         /usr/svcomp/tools/cbmc/cbmc
options:                 --graphml-witness witness.graphml
parallel runs:           16
resource limits:
- memory:                4000.0 MB
- time:                  120 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    raltvein
os:                      Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 9 7900X 12-Core Processor
- cores:                 16
- max frequency:         4691.108 MHz
ram:                     8330.235904 MB
------------------------------------------------------------



valid-memsafety.valid-memsafety
Run set 1 of 2 with options '--graphml-witness witness.graphml' and propertyfile 'None'

inputfile                       status                       cpu time   wall time        host
smartdns.yml                    false(unreach-call)              1.98        2.22        None
sniproxy.yml                    ERROR (137)                     14.23       25.06        None
sniproxyFixed.yml               ERROR (137)                     15.00       32.30        None
sofia-sip.yml                   false(valid-deref)               0.18        0.55        None
sofia-sipFixed.yml              false(valid-memtrack)            0.16        0.21        None
sofia-sip_1.yml                 false(valid-memtrack)            0.34        0.61        None
sofia-sip_2.yml                 false(valid-deref)               0.34        0.42        None
stb.yml                         TIMEOUT                        120.53      178.07        None
stb_1.yml                       ERROR (137)                     48.34       70.47        None
tinydir.yml                     false(valid-memtrack)            0.67        1.00        None
tinytiff.yml                    false(valid-deref)               3.15        5.70        None
wasm-micro-runtime.yml          false(unreach-call)              0.14        0.18        None
wasm-micro-runtimeFixed.yml     false(unreach-call)              0.31        1.07        None
zchunk.yml                      false(valid-deref)               2.80        6.04        None
zchunkFixed.yml                 ERROR (137)                     33.87       59.08        None
zephyr.yml                      TIMEOUT                        120.81      154.91        None
zstd.yml                        false(valid-deref)               0.17        0.22        None
zstdFixed.yml                   ERROR (137)                     37.66       63.40        None
---------------------------------------------------------------------------------------------
Run set 1                       done                          1274.94      377.49           -


no-overflow.no-overflow
Run set 2 of 2 with options '--graphml-witness witness.graphml' and propertyfile 'None'

inputfile               status                       cpu time   wall time        host
-------------------------------------------------------------------------------------
NTSC-CRT.yml            OUT OF MEMORY                   82.22      126.15        None
gpac.yml                false(no-overflow)               0.12        0.26        None
gpac_15.yml             false(no-overflow)               0.12        0.25        None
gpac_9.yml              TIMEOUT                         93.62      181.14        None
kilo.yml                false(no-overflow)               0.16        0.29        None
libredwg_1.yml          OUT OF MEMORY                   53.75      109.75        None
libredwg_1Fixed.yml     ERROR (137)                     48.55       94.45        None
libsndfile.yml          false(no-overflow)               0.30        0.41        None
mujs.yml                ERROR (137)                     19.00       38.77        None
nanopb.yml              ERROR (137)                     16.17       27.48        None
netconsd.yml            ERROR (137)                     12.31       19.42        None
plutovg.yml             false(no-overflow)               0.14        0.20        None
stb.yml                 false(no-overflow)               0.89        1.01        None
sysstat.yml             true                             0.12        0.17        None
zchunk.yml              false(valid-deref)               0.94        1.06        None
zchunkFixed.yml         OUT OF MEMORY                   72.65      120.79        None
-------------------------------------------------------------------------------------
Run set 2               done                            99.11      181.91           -

Statistics:            124 Files
  correct:              41
    correct true:        3
    correct false:      38
  incorrect:             1
    incorrect true:      1
    incorrect false:     0
  unknown:              82
  Score:                12 (max: 155)
