   BENCHMARK INFORMATION
benchmark definition:    /mnt/a/master/master/sv-comp_tools/ukojak.xml
name:                    ukojak
run sets:                valid-memsafety.valid-memsafety, no-overflow.no-overflow
date:                    Sat, 2025-04-05 10:43:59 EEST
tool:                    ULTIMATE Kojak 0.3.0-d790fecc
tool executable:         /usr/svcomp/tools/UAutomizer-linux/Ultimate.py
options:                 --full-output
parallel runs:           16
resource limits:
- memory:                4000.0 MB
- time:                  120 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    raltvein
os:                      Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 9 7900X 12-Core Processor
- cores:                 16
- max frequency:         4691.095 MHz
ram:                     8330.235904 MB
------------------------------------------------------------



valid-memsafety.valid-memsafety
Run set 1 of 2 with options '--full-output' and propertyfile 'None'

inputfile                       status                       cpu time   wall time        host
sofia-sip_1.yml                 false(valid-deref)              13.50       15.26        None
sofia-sip_2.yml                 unknown                         11.35       12.79        None
stb.yml                         TIMEOUT                        120.14      132.74        None
stb_1.yml                       unknown                         27.96       33.03        None
tinydir.yml                     unknown                         32.55       39.27        None
tinytiff.yml                    TIMEOUT                        120.94      133.68        None
wasm-micro-runtime.yml          false(valid-deref)              10.77       12.19        None
wasm-micro-runtimeFixed.yml     unknown                         24.56       30.26        None
zchunk.yml                      false(valid-deref)              64.52       72.77        None
zchunkFixed.yml                 TIMEOUT                        120.93      134.18        None
zephyr.yml                      TIMEOUT                        121.04      133.94        None
zstd.yml                        unknown                         61.93       72.04        None
zstdFixed.yml                   unknown                         57.84       67.61        None
---------------------------------------------------------------------------------------------
Run set 1                       done                          2106.37      671.95           -


no-overflow.no-overflow
Run set 2 of 2 with options '--full-output' and propertyfile 'None'

inputfile               status                       cpu time   wall time        host
-------------------------------------------------------------------------------------
NTSC-CRT.yml            true                             7.29        8.44        None
gpac.yml                false(no-overflow)              12.12       14.66        None
gpac_15.yml             false(no-overflow)               6.09        7.25        None
gpac_9.yml              true                             6.45        7.49        None
kilo.yml                unknown                         12.12       14.34        None
libredwg_1.yml          true                             8.37       10.03        None
libredwg_1Fixed.yml     true                             8.19       10.01        None
libsndfile.yml          false(no-overflow)              15.54       18.36        None
mujs.yml                TIMEOUT                        120.27      134.06        None
