   BENCHMARK INFORMATION
benchmark definition:    /mnt/a/master/master/sv-comp_tools/esbmc-kind.xml
name:                    esbmc-kind
run sets:                valid-memsafety.valid-memsafety, no-overflow.no-overflow
date:                    Fri, 2025-04-04 09:04:50 EEST
tool:                    ESBMC
tool executable:         /usr/svcomp/tools/esbmc-kind/esbmc-wrapper.py
options:                 -s kinduction
parallel runs:           16
resource limits:
- memory:                4000.0 MB
- time:                  120 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    raltvein
os:                      Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 9 7900X 12-Core Processor
- cores:                 16
- max frequency:         4691.108 MHz
ram:                     8330.235904 MB
------------------------------------------------------------



valid-memsafety.valid-memsafety
Run set 1 of 2 with options '-s kinduction' and propertyfile 'None'

inputfile                       status                       cpu time   wall time        host
---------------------------------------------------------------------------------------------
MicroHttpServer.yml             false(valid-deref)               0.59        0.78        None
MojoJson.yml                    false(valid-free)                0.79        0.98        None
NTSC-CRT.yml                    false(valid-deref)               4.89        5.48        None
NanoNNG.yml                     TIMEOUT                        120.89      136.02        None
NanoNNGFixed.yml                TIMEOUT                        120.91      135.86        None
admesh.yml                      false(valid-deref)               2.30        2.59        None
admeshFixed.yml                 true                             1.87        2.13        None
asterisk.yml                    false(valid-deref)               1.59        1.80        None
bzip3.yml                       false(valid-memtrack)            5.30        5.89        None
bzip3Fixed.yml                  false(valid-memtrack)            5.20        5.75        None
cups.yml                        unknown                          0.72        0.82        None
dlt-daemon.yml                  false(valid-memtrack)            2.93        3.25        None
editorconfig-core-c.yml         TIMEOUT                        120.92      135.68        None
editorconfig-core-cFixed.yml    TIMEOUT                        120.92      135.28        None
flatcc.yml                      false(valid-deref)               0.57        0.64        None
frr.yml                         false(valid-deref)              39.05       43.32        None
frrFixed.yml                    TIMEOUT                        120.87      136.63        None
gpac_1.yml                      false(valid-deref)              83.54      105.39        None
gpac_10.yml                     false(valid-deref)               0.31        0.39        None
gpac_11.yml                     false(valid-deref)               0.29        0.33        None
gpac_12.yml                     false(valid-deref)               0.34        0.39        None
gpac_13.yml                     unknown                          1.40        2.60        None
gpac_14.yml                     false(valid-deref)               0.38        0.45        None
gpac_16.yml                     TIMEOUT                        120.93      138.87        None
gpac_16Fixed.yml                TIMEOUT                        120.91      139.58        None
gpac_17.yml                     unknown                         44.13       55.52        None
gpac_18.yml                     false(valid-deref)               0.50        0.56        None
gpac_19.yml                     false(valid-memtrack)            2.76        3.06        None
gpac_1Fixed.yml                 false(valid-deref)             107.04      125.47        None
gpac_3.yml                      false(valid-deref)              89.57      101.61        None
gpac_5.yml                      false(valid-deref)               0.22        0.25        None
gpac_5Fixed.yml                 TIMEOUT                        120.80      136.19        None
gpac_6.yml                      false(valid-deref)               1.15        1.28        None
gpac_7.yml                      TIMEOUT                        120.91      136.48        None
gpac_8.yml                      false(valid-deref)               1.64        1.82        None
gpac_9.yml                      false(valid-deref)               0.30        0.35        None
gps-sdr-sim.yml                 unknown                          0.17        0.20        None
gss-ntlmssp.yml                 false(valid-deref)              23.53       26.35        None
gss-ntlmsspFixed.yml            false(valid-memtrack)           24.15       26.79        None
hyperkit_1.yml                  false(valid-deref)               0.85        1.11        None
hyperkit_1Fixed.yml             true                             0.90        1.01        None
jhead.yml                       TIMEOUT                        120.91      135.39        None
jhead_1.yml                     false(valid-deref)               9.43       11.36        None
jq.yml                          TIMEOUT                        120.91      136.81        None
json-c.yml                      TIMEOUT                        120.94      137.37        None
json-parser.yml                 TIMEOUT                        120.91      134.29        None
json-parserFixed.yml            TIMEOUT                        120.92      133.23        None
kilo.yml                        false(valid-deref)               0.31        0.88        None
krb5.yml                        false(valid-free)                0.62        0.71        None
krb5Fixed.yml                   TIMEOUT                        120.92      133.74        None
libeconf.yml                    TIMEOUT                        120.95      133.08        None
liblouis.yml                    TIMEOUT                        120.93      133.04        None
libming_1.yml                   unknown                          0.15        0.17        None
libpe.yml                       false(valid-deref)               1.11        1.25        None
libredwg.yml                    false(valid-deref)              40.66       44.82        None
libredwg_1.yml                  false(valid-deref)               1.12        1.26        None
libredwg_1Fixed.yml             TIMEOUT                        120.93      133.12        None
memcached.yml                   TIMEOUT                        120.97      133.29        None
minizip-ng.yml                  false(valid-deref)               1.40        1.56        None
minizip-ngFixed.yml             TIMEOUT                        120.92      133.05        None
minizip-ng_1.yml                false(valid-deref)               0.37        0.42        None
minizip-ng_1Fixed.yml           TIMEOUT                        120.93      133.05        None
mongoose.yml                    false(valid-deref)               0.32        0.37        None
mongooseFixed.yml               TIMEOUT                        120.93      133.29        None
