   BENCHMARK INFORMATION
benchmark definition:    /mnt/a/master/master/sv-comp_tools/cpachecker.xml
name:                    cpachecker
run sets:                valid-memsafety.valid-memsafety, no-overflow.no-overflow
date:                    Sat, 2025-04-05 11:06:43 EEST
tool:                    CPAchecker 4.0
tool executable:         /usr/svcomp/tools/CPAchecker-4.0-unix/bin/cpachecker
options:                 --svcomp24 --benchmark --heap 10000m --timelimit '900 s'
parallel runs:           16
resource limits:
- memory:                4000.0 MB
- time:                  900 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    raltvein
os:                      Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 9 7900X 12-Core Processor
- cores:                 16
- max frequency:         4691.095 MHz
ram:                     8330.235904 MB
------------------------------------------------------------



valid-memsafety.valid-memsafety
Run set 1 of 2 with options '--svcomp24 --benchmark --heap 10000m --timelimit 900 s' and propertyfile 'None'

inputfile                       status                       cpu time   wall time        host
stb.yml                         ERROR                            3.96        4.39        None
stb_1.yml                       ERROR                            5.21        5.75        None
tinydir.yml                     ERROR                            3.70        4.10        None
tinytiff.yml                    false(valid-free)                4.01        4.45        None
wasm-micro-runtime.yml          ERROR                            3.82        4.24        None
wasm-micro-runtimeFixed.yml     ERROR                            4.08        4.53        None
zchunk.yml                      ERROR                            4.11        4.56        None
zchunkFixed.yml                 ERROR                            3.95        4.37        None
zephyr.yml                      ERROR                            3.78        4.19        None
zstd.yml                        ERROR                            3.67        4.08        None
zstdFixed.yml                   ERROR                            3.59        3.98        None
---------------------------------------------------------------------------------------------
Run set 1                       done                          7391.98      959.03           -


no-overflow.no-overflow
Run set 2 of 2 with options '--svcomp24 --benchmark --heap 10000m --timelimit 900 s' and propertyfile 'None'

inputfile               status                       cpu time   wall time        host
-------------------------------------------------------------------------------------
NTSC-CRT.yml            true                             3.66        4.18        None
gpac.yml                false(no-overflow)               3.43        3.89        None
gpac_15.yml             false(no-overflow)               3.52        4.01        None
gpac_9.yml              true                             3.54        4.00        None
kilo.yml                true                             4.38        4.91        None
libredwg_1.yml          true                             3.91        4.41        None
libredwg_1Fixed.yml     true                             4.05        4.53        None
libsndfile.yml          false(no-overflow)              13.50       14.92        None
mujs.yml                TIMEOUT                        851.42      936.42        None
nanopb.yml              true                             4.06        4.56        None
netconsd.yml            ERROR                            3.86        4.32        None
plutovg.yml             false(no-overflow)               3.64        4.16        None
stb.yml                 false(no-overflow)               5.69        6.45        None
sysstat.yml             true                             3.41        3.78        None
zchunk.yml              ERROR                            3.86        4.26        None
zchunkFixed.yml         ERROR                            3.79        4.20        None
-------------------------------------------------------------------------------------
Run set 2               done                           919.62      936.64           -

Statistics:            124 Files
  correct:              12
    correct true:        3
    correct false:       9
  incorrect:             7
    incorrect true:      6
    incorrect false:     1
  unknown:             105
  Score:              -193 (max: 155)
