   BENCHMARK INFORMATION
benchmark definition:    /mnt/a/master/master/sv-comp_tools/cpachecker.xml
name:                    cpachecker
run sets:                valid-memsafety.valid-memsafety, no-overflow.no-overflow
date:                    Mon, 2025-04-21 16:14:22 EEST
tool:                    CPAchecker 4.0
tool executable:         /usr/svcomp/tools/CPAchecker-4.0-unix/bin/cpachecker
options:                 --svcomp24 --benchmark --heap 10000m --timelimit '900 s'
parallel runs:           16
resource limits:
- memory:                4000.0 MB
- time:                  900 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    raltvein
os:                      Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 9 7900X 12-Core Processor
- cores:                 16
- max frequency:         4691.108 MHz
ram:                     8330.231808 MB
------------------------------------------------------------



valid-memsafety.valid-memsafety
Run set 1 of 2 with options '--svcomp24 --benchmark --heap 10000m --timelimit 900 s' and propertyfile 'None'

inputfile                       status                       cpu time   wall time        host
stb_1.yml                       ERROR                            4.90        5.42        None
tinydir.yml                     ERROR                            3.75        4.15        None
tinytiff.yml                    false(valid-free)                3.95        4.39        None
wasm-micro-runtime.yml          ERROR                            3.75        4.14        None
wasm-micro-runtimeFixed.yml     ERROR                            3.76        4.16        None
zchunk.yml                      ERROR                            3.75        4.16        None
zchunkFixed.yml                 ERROR                            3.87        4.29        None
zephyr.yml                      ERROR                            3.57        3.97        None
zstd.yml                        ERROR                            3.60        3.98        None
zstdFixed.yml                   ERROR                            3.50        3.88        None
---------------------------------------------------------------------------------------------
Run set 1                       done                          6560.04      965.99           -


no-overflow.no-overflow
Run set 2 of 2 with options '--svcomp24 --benchmark --heap 10000m --timelimit 900 s' and propertyfile 'None'

inputfile               status                       cpu time   wall time        host
-------------------------------------------------------------------------------------
gpac.yml                false(no-overflow)               2.89        3.20        None
gpac_15.yml             false(no-overflow)               2.86        3.16        None
kilo.yml                TIMEOUT                        851.43      936.04        None
libsndfile.yml          false(no-overflow)              14.06       15.48        None
mujs.yml                TIMEOUT                        851.44      936.02        None
plutovg.yml             false(no-overflow)               2.88        3.18        None
-------------------------------------------------------------------------------------
Run set 2               done                          1725.53      936.22           -

Statistics:            113 Files
  correct:              13
    correct true:        2
    correct false:      11
  incorrect:             1
    incorrect true:      0
    incorrect false:     1
  unknown:              99
  Score:                -1 (max: 143)
