   BENCHMARK INFORMATION
benchmark definition:    /mnt/a/master/master/sv-comp_tools/bubaak.xml
name:                    bubaak
run sets:                valid-memsafety.valid-memsafety, no-overflow.no-overflow
date:                    Sun, 2025-04-20 10:40:21 EEST
tool:                    Bubaak 0.9.2-0d2926
tool executable:         /usr/svcomp/tools/bubaak/bubaak
options:                 --sv-comp -timeout 120 -sv-comp-witness witness.graphml
parallel runs:           16
resource limits:
- memory:                4000.0 MB
- time:                  120 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    raltvein
os:                      Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 9 7900X 12-Core Processor
- cores:                 16
- max frequency:         4691.107 MHz
ram:                     8330.231808 MB
------------------------------------------------------------



valid-memsafety.valid-memsafety
Run set 1 of 2 with options '--sv-comp -timeout 120 -sv-comp-witness witness.graphml' and propertyfile 'None'

inputfile                       status                       cpu time   wall time        host
stb_1.yml                       false(valid-free)                8.39        8.50        None
tinydir.yml                     false(valid-deref)               6.16        6.25        None
tinytiff.yml                    unknown                          0.68        0.74        None
wasm-micro-runtime.yml          false(valid-deref)               0.48        0.53        None
wasm-micro-runtimeFixed.yml     unknown                         36.06       36.13        None
zchunk.yml                      false(valid-deref)               1.81        1.88        None
zchunkFixed.yml                 unknown                         41.10       41.14        None
zephyr.yml                      unknown                         41.05       41.10        None
zstd.yml                        false(valid-deref)               1.04        1.11        None
zstdFixed.yml                   unknown                         41.27       41.31        None
---------------------------------------------------------------------------------------------
Run set 1                       done                          1790.25      164.66           -


no-overflow.no-overflow
Run set 2 of 2 with options '--sv-comp -timeout 120 -sv-comp-witness witness.graphml' and propertyfile 'None'

inputfile               status                       cpu time   wall time        host
-------------------------------------------------------------------------------------
gpac.yml                false(no-overflow)               0.96        1.04        None
gpac_15.yml             false(no-overflow)               1.38        1.42        None
kilo.yml                false(no-overflow)               0.50        0.57        None
libsndfile.yml          false(no-overflow)              25.02       25.20        None
mujs.yml                false(no-overflow)              11.41       11.62        None
plutovg.yml             false(no-overflow)              23.30       23.51        None
-------------------------------------------------------------------------------------
Run set 2               done                            62.58       25.39           -

Statistics:            113 Files
  correct:              50
    correct true:        2
    correct false:      48
  incorrect:             2
    incorrect true:      1
    incorrect false:     1
  unknown:              61
  Score:                 4 (max: 143)
