   BENCHMARK INFORMATION
benchmark definition:    /mnt/a/master/master/sv-comp_tools/ukojak.xml
name:                    ukojak
run sets:                valid-memsafety.valid-memsafety, no-overflow.no-overflow
date:                    Sun, 2025-04-06 20:12:57 EEST
tool:                    ULTIMATE Kojak 0.3.0-d790fecc
tool executable:         /usr/svcomp/tools/UAutomizer-linux/Ultimate.py
options:                 --full-output
parallel runs:           16
resource limits:
- memory:                4000.0 MB
- time:                  120 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    raltvein
os:                      Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 9 7900X 12-Core Processor
- cores:                 16
- max frequency:         4691.086 MHz
ram:                     8330.231808 MB
------------------------------------------------------------



valid-memsafety.valid-memsafety
Run set 1 of 2 with options '--full-output' and propertyfile 'None'

inputfile                       status                       cpu time   wall time        host
---------------------------------------------------------------------------------------------
MicroHttpServer.yml             TIMEOUT                        120.92      134.93        None
MojoJson.yml                    TIMEOUT                        120.90      134.23        None
NTSC-CRT.yml                    true                            13.45       16.47        None
NanoNNG.yml                     TIMEOUT                        120.95      134.40        None
NanoNNGFixed.yml                TIMEOUT                        120.90      134.54        None
admesh.yml                      TIMEOUT                        120.95      134.08        None
admeshFixed.yml                 TIMEOUT                        120.94      134.39        None
asterisk.yml                    unknown                         18.46       21.13        None
bzip3.yml                       TIMEOUT                        120.92      136.59        None
bzip3Fixed.yml                  TIMEOUT                        120.92      136.60        None
cups.yml                        unknown                        119.19      135.29        None
dlt-daemon.yml                  unknown                         17.18       20.29        None
editorconfig-core-c.yml         unknown                         51.26       60.73        None
editorconfig-core-cFixed.yml    unknown                         51.01       59.94        None
flatcc.yml                      unknown                         19.57       23.97        None
frr.yml                         TIMEOUT                        120.93      134.26        None
frrFixed.yml                    TIMEOUT                        120.94      134.37        None
gpac_1.yml                      TIMEOUT                        120.93      134.98        None
gpac_10.yml                     false(valid-deref)              11.65       13.29        None
gpac_11.yml                     TIMEOUT                        120.94      133.80        None
gpac_12.yml                     TIMEOUT                        120.94      133.75        None
gpac_13.yml                     TIMEOUT                        120.94      133.68        None
gpac_14.yml                     TIMEOUT                        120.93      133.76        None
gpac_16.yml                     false(valid-deref)              18.07       20.74        None
gpac_16Fixed.yml                TIMEOUT                        120.93      134.27        None
gpac_17.yml                     TIMEOUT                        121.00      135.12        None
gpac_18.yml                     false(valid-deref)              20.31       23.44        None
gpac_19.yml                     TIMEOUT                        120.94      133.85        None
gpac_1Fixed.yml                 TIMEOUT                        120.93      135.16        None
gpac_3.yml                      TIMEOUT                        120.95      134.79        None
gpac_5.yml                      false(valid-deref)               5.98        6.79        None
gpac_5Fixed.yml                 true                             6.47        7.29        None
gpac_6.yml                      TIMEOUT                        120.94      134.55        None
gpac_7.yml                      true                            11.31       12.85        None
gpac_8.yml                      TIMEOUT                        120.94      134.14        None
gpac_9.yml                      unknown                         72.01       82.27        None
gps-sdr-sim.yml                 unknown                         15.46       18.31        None
gss-ntlmssp.yml                 TIMEOUT                        120.94      133.90        None
gss-ntlmsspFixed.yml            TIMEOUT                        120.93      133.68        None
hyperkit_1.yml                  TIMEOUT                        120.94      134.07        None
hyperkit_1Fixed.yml             TIMEOUT                        120.92      134.71        None
jhead.yml                       TIMEOUT                        120.87      140.05        None
