   BENCHMARK INFORMATION
benchmark definition:    /mnt/a/master/master/sv-comp_tools/utaipan.xml
name:                    utaipan
run sets:                valid-memsafety.valid-memsafety, no-overflow.no-overflow
date:                    Tue, 2025-04-15 06:18:43 EEST
tool:                    ULTIMATE Taipan 0.3.0-d790fecc
tool executable:         /usr/svcomp/tools/UAutomizer-linux/Ultimate.py
options:                 --full-output
parallel runs:           16
resource limits:
- memory:                4000.0 MB
- time:                  120 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    raltvein
os:                      Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 9 7900X 12-Core Processor
- cores:                 16
- max frequency:         4691.105 MHz
ram:                     8330.231808 MB
------------------------------------------------------------



valid-memsafety.valid-memsafety
Run set 1 of 2 with options '--full-output' and propertyfile 'None'

inputfile                       status                       cpu time   wall time        host
sofia-sip.yml                   false(valid-deref)              10.82       12.10        None
sofia-sipFixed.yml              unknown                         22.96       28.04        None
sofia-sip_1.yml                 false(valid-deref)              14.51       16.39        None
sofia-sip_2.yml                 false(valid-deref)              66.58       74.35        None
stb.yml                         TIMEOUT                        120.34      133.28        None
stb_1.yml                       unknown                         27.94       33.02        None
tinydir.yml                     unknown                         57.42       68.11        None
tinytiff.yml                    TIMEOUT                        120.96      133.36        None
wasm-micro-runtime.yml          false(valid-deref)               9.97       11.32        None
wasm-micro-runtimeFixed.yml     true                            13.19       15.13        None
zchunk.yml                      TIMEOUT                        120.04      132.47        None
zchunkFixed.yml                 TIMEOUT                        120.94      134.46        None
zephyr.yml                      TIMEOUT                        120.99      133.89        None
zstd.yml                        unknown                         76.71       87.68        None
zstdFixed.yml                   unknown                         68.21       78.01        None
---------------------------------------------------------------------------------------------
Run set 1                       done                          1850.84      677.05           -


no-overflow.no-overflow
Run set 2 of 2 with options '--full-output' and propertyfile 'None'

inputfile               status                       cpu time   wall time        host
-------------------------------------------------------------------------------------
gpac.yml                false(no-overflow)              10.60       12.69        None
gpac_15.yml             false(no-overflow)               4.99        5.83        None
kilo.yml                unknown                         10.16       12.24        None
libsndfile.yml          false(no-overflow)              12.08       14.96        None
mujs.yml                TIMEOUT                        121.03      134.86        None
plutovg.yml             false(no-overflow)               5.03        6.28        None
-------------------------------------------------------------------------------------
Run set 2               done                            42.95      135.60           -

Statistics:            116 Files
  correct:              21
    correct true:        4
    correct false:      17
  incorrect:             4
    incorrect true:      4
    incorrect false:     0
  unknown:              91
  Score:              -103 (max: 146)
