   BENCHMARK INFORMATION
benchmark definition:    /mnt/a/master/master/sv-comp_tools/esbmc-kind.xml
name:                    esbmc-kind
run sets:                valid-memsafety.valid-memsafety, no-overflow.no-overflow
date:                    Sun, 2025-04-20 10:19:13 EEST
tool:                    ESBMC
tool executable:         /usr/svcomp/tools/esbmc-kind/esbmc-wrapper.py
options:                 -s kinduction
parallel runs:           16
resource limits:
- memory:                4000.0 MB
- time:                  120 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    raltvein
os:                      Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 9 7900X 12-Core Processor
- cores:                 16
- max frequency:         4691.107 MHz
ram:                     8330.231808 MB
------------------------------------------------------------



valid-memsafety.valid-memsafety
Run set 1 of 2 with options '-s kinduction' and propertyfile 'None'

inputfile                       status                       cpu time   wall time        host
---------------------------------------------------------------------------------------------
MicroHttpServer.yml             false(valid-deref)               0.72        0.90        None
MojoJson.yml                    false(valid-deref)               0.71        0.86        None
NTSC-CRT.yml                    false(valid-deref)               5.11        5.41        None
NanoNNG.yml                     TIMEOUT                        121.00      124.54        None
NanoNNGFixed.yml                TIMEOUT                        121.01      124.00        None
admesh.yml                      false(valid-deref)               2.93        3.20        None
admeshFixed.yml                 true                             2.36        2.61        None
asterisk.yml                    unknown                          0.18        0.24        None
bzip3.yml                       TIMEOUT                        121.03      126.62        None
bzip3Fixed.yml                  TIMEOUT                        120.99      125.91        None
cups.yml                        unknown                          0.82        0.91        None
dlt-daemon.yml                  false(valid-deref)               2.38        2.59        None
editorconfig-core-c.yml         TIMEOUT                        121.02      124.02        None
editorconfig-core-cFixed.yml    TIMEOUT                        121.02      123.80        None
flatcc.yml                      false(valid-deref)               0.72        0.80        None
frr.yml                         false(valid-deref)              38.49       40.60        None
frrFixed.yml                    TIMEOUT                        121.02      124.51        None
gpac_1.yml                      unknown                         32.29       34.37        None
