   BENCHMARK INFORMATION
benchmark definition:    /mnt/a/master/master/sv-comp_tools/symbiotic.xml
name:                    symbiotic
run sets:                valid-memsafety.valid-memsafety, no-overflow.no-overflow
date:                    Sat, 2025-04-05 09:48:08 EEST
tool:                    symbiotic 10.0.0-rc1-f6104f53
tool executable:         /usr/svcomp/tools/symbiotic/bin/symbiotic
options:                 --sv-comp
parallel runs:           16
resource limits:
- memory:                4000.0 MB
- time:                  120 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    raltvein
os:                      Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 9 7900X 12-Core Processor
- cores:                 16
- max frequency:         4691.095 MHz
ram:                     8330.235904 MB
------------------------------------------------------------



valid-memsafety.valid-memsafety
Run set 1 of 2 with options '--sv-comp' and propertyfile 'None'

inputfile                       status                       cpu time   wall time        host
radare2Fixed.yml                ERROR(returned 1, verification-finished)        1.16        3.38        None
radare2_1.yml                   false(valid-deref)               1.51        3.11        None
radare2_1Fixed.yml              TIMEOUT (verification)         120.98      134.95        None
radare2_2.yml                   TIMEOUT (verification)         120.94      133.69        None
radare2_2Fixed.yml              TIMEOUT (verification)         120.92      133.40        None
rizin.yml                       TIMEOUT (verification)         120.97      133.49        None
smartdns.yml                    false(valid-deref)               2.62        5.70        None
sniproxy.yml                    TIMEOUT (verification)         120.01      132.56        None
sniproxyFixed.yml               TIMEOUT (verification)         120.02      132.11        None
sofia-sip.yml                   false(valid-deref)               0.92        1.14        None
sofia-sipFixed.yml              false(valid-memtrack)            0.64        0.76        None
sofia-sip_1.yml                 false(valid-deref)               1.07        1.25        None
sofia-sip_2.yml                 ERROR(returned 1, before-instr)        0.18        0.23        None
stb.yml                         false(valid-memtrack)            2.21        2.48        None
stb_1.yml                       ERROR(returned 1, verification-finished)        1.72        2.50        None
tinydir.yml                     false(valid-memtrack)            1.44        1.67        None
tinytiff.yml                    ERROR(unknown, verification-finished)        0.53        0.62        None
wasm-micro-runtime.yml          false(valid-deref)               0.76        0.91        None
wasm-micro-runtimeFixed.yml     TIMEOUT (verification)         120.10      132.12        None
zchunk.yml                      false(valid-deref)               1.95        2.20        None
zchunkFixed.yml                 false(valid-deref)               9.50       10.49        None
zephyr.yml                      TIMEOUT (verification)         120.98      133.20        None
zstd.yml                        false(valid-deref)               1.14        1.30        None
zstdFixed.yml                   TIMEOUT (verification)         120.06      132.05        None
