   BENCHMARK INFORMATION
benchmark definition:    /mnt/a/master/master/sv-comp_tools/esbmc-kind.xml
name:                    esbmc-kind
run sets:                valid-memsafety.valid-memsafety, no-overflow.no-overflow
date:                    Mon, 2025-04-21 15:28:20 EEST
tool:                    ESBMC
tool executable:         /usr/svcomp/tools/esbmc-kind/esbmc-wrapper.py
options:                 -s kinduction
parallel runs:           16
resource limits:
- memory:                4000.0 MB
- time:                  120 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    raltvein
os:                      Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 9 7900X 12-Core Processor
- cores:                 16
- max frequency:         4691.108 MHz
ram:                     8330.231808 MB
------------------------------------------------------------



valid-memsafety.valid-memsafety
Run set 1 of 2 with options '-s kinduction' and propertyfile 'None'

inputfile                       status                       cpu time   wall time        host
sofia-sip.yml                   false(valid-deref)               0.33        0.38        None
sofia-sipFixed.yml              TIMEOUT                        120.03      131.97        None
sofia-sip_1.yml                 false(valid-deref)               0.43        0.50        None
sofia-sip_2.yml                 false(valid-deref)               1.26        1.40        None
stb.yml                         TIMEOUT                        120.96      133.13        None
stb_1.yml                       TIMEOUT                        120.07      132.04        None
tinydir.yml                     false(valid-deref)               0.77        0.87        None
tinytiff.yml                    TIMEOUT                        120.04      132.37        None
wasm-micro-runtime.yml          false(valid-deref)               0.39        0.44        None
wasm-micro-runtimeFixed.yml     TIMEOUT                        120.11      132.07        None
zchunk.yml                      false(valid-deref)               2.64        2.93        None
zchunkFixed.yml                 TIMEOUT                        120.06      132.11        None
zephyr.yml                      TIMEOUT                        120.04      131.98        None
zstd.yml                        false(valid-deref)               0.45        0.52        None
zstdFixed.yml                   TIMEOUT                        120.04      131.99        None
---------------------------------------------------------------------------------------------
Run set 1                       done                           435.68      559.01           -


no-overflow.no-overflow
Run set 2 of 2 with options '-s kinduction' and propertyfile 'None'

inputfile               status                       cpu time   wall time        host
-------------------------------------------------------------------------------------
gpac.yml                false(no-overflow)               0.25        0.29        None
gpac_15.yml             false(no-overflow)               0.22        0.26        None
kilo.yml                false(no-overflow)               0.22        0.26        None
libsndfile.yml          false(no-overflow)               0.32        0.37        None
mujs.yml                false(no-overflow)              33.08       36.38        None
plutovg.yml             false(no-overflow)               0.33        0.38        None
-------------------------------------------------------------------------------------
Run set 2               done                            34.44       36.60           -

Statistics:            113 Files
  correct:              50
    correct true:        3
    correct false:      47
  incorrect:             0
    incorrect true:      0
    incorrect false:     0
  unknown:              63
  Score:                53 (max: 143)
