   BENCHMARK INFORMATION
benchmark definition:    /mnt/a/master/master/sv-comp_tools/symbiotic.xml
name:                    symbiotic
run sets:                valid-memsafety.valid-memsafety, no-overflow.no-overflow
date:                    Mon, 2025-04-21 14:55:13 EEST
tool:                    symbiotic 10.0.0-rc1-f6104f53
tool executable:         /usr/svcomp/tools/symbiotic/bin/symbiotic
options:                 --sv-comp
parallel runs:           16
resource limits:
- memory:                4000.0 MB
- time:                  120 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    raltvein
os:                      Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 9 7900X 12-Core Processor
- cores:                 16
- max frequency:         4691.108 MHz
ram:                     8330.231808 MB
------------------------------------------------------------



valid-memsafety.valid-memsafety
Run set 1 of 2 with options '--sv-comp' and propertyfile 'None'

inputfile                       status                       cpu time   wall time        host
radare2_1Fixed.yml              TIMEOUT (verification)         120.14      161.71        None
radare2_2.yml                   TIMEOUT (verification)         120.71      155.87        None
radare2_2Fixed.yml              TIMEOUT (verification)         120.16      155.81        None
rizin.yml                       TIMEOUT (verification)         120.22      157.11        None
smartdns.yml                    TIMEOUT (verification)         120.91      166.13        None
sniproxy.yml                    TIMEOUT (verification)         120.98      161.16        None
sniproxyFixed.yml               TIMEOUT (verification)         120.93      163.79        None
sofia-sip.yml                   false(valid-deref)               0.94        1.08        None
sofia-sipFixed.yml              TIMEOUT (verification)         120.46      159.91        None
sofia-sip_1.yml                 false(valid-deref)               1.38        1.56        None
sofia-sip_2.yml                 false(valid-deref)               1.58        1.77        None
stb.yml                         false(valid-deref)               4.68        5.22        None
stb_1.yml                       false(valid-deref)               2.61        2.91        None
tinydir.yml                     TIMEOUT (verification)         120.78      162.54        None
tinytiff.yml                    ERROR(unknown, verification-finished)        0.59        0.68        None
wasm-micro-runtime.yml          false(valid-deref)               0.80        0.92        None
wasm-micro-runtimeFixed.yml     TIMEOUT (verification)         120.83      159.13        None
zchunk.yml                      false(valid-deref)               1.83        2.28        None
zchunkFixed.yml                 TIMEOUT (verification)         120.46      132.68        None
zephyr.yml                      TIMEOUT (verification)         120.04      132.13        None
zstd.yml                        false(valid-deref)               1.45        1.63        None
zstdFixed.yml                   TIMEOUT (verification)         120.13      132.06        None
---------------------------------------------------------------------------------------------
Run set 1                       done                           538.78      663.19           -


no-overflow.no-overflow
Run set 2 of 2 with options '--sv-comp' and propertyfile 'None'

inputfile               status                       cpu time   wall time        host
-------------------------------------------------------------------------------------
gpac.yml                false(no-overflow)               1.04        1.17        None
gpac_15.yml             false(no-overflow)               1.67        1.91        None
kilo.yml                false(no-overflow)               0.55        0.62        None
libsndfile.yml          false(no-overflow)               7.79        8.59        None
mujs.yml                false(no-overflow)               8.33        9.18        None
plutovg.yml             false(no-overflow)              28.77       31.64        None
-------------------------------------------------------------------------------------
Run set 2               done                            48.12       31.84           -

Statistics:            113 Files
  correct:              48
    correct true:        3
    correct false:      45
  incorrect:             2
    incorrect true:      2
    incorrect false:     0
  unknown:              63
  Score:               -13 (max: 143)
