   BENCHMARK INFORMATION
benchmark definition:    /mnt/a/master/master/sv-comp_tools/cpachecker.xml
name:                    cpachecker
run sets:                valid-memsafety.valid-memsafety, no-overflow.no-overflow
date:                    Sun, 2025-04-20 11:04:29 EEST
tool:                    CPAchecker 4.0
tool executable:         /usr/svcomp/tools/CPAchecker-4.0-unix/bin/cpachecker
options:                 --svcomp24 --benchmark --heap 10000m --timelimit '900 s'
parallel runs:           16
resource limits:
- memory:                4000.0 MB
- time:                  900 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    raltvein
os:                      Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 9 7900X 12-Core Processor
- cores:                 16
- max frequency:         4691.107 MHz
ram:                     8330.231808 MB
------------------------------------------------------------



valid-memsafety.valid-memsafety
Run set 1 of 2 with options '--svcomp24 --benchmark --heap 10000m --timelimit 900 s' and propertyfile 'None'

inputfile                       status                       cpu time   wall time        host
tinydir.yml                     ERROR                            3.92        3.94        None
tinytiff.yml                    false(valid-free)                4.19        4.22        None
wasm-micro-runtime.yml          ERROR                            4.10        4.14        None
wasm-micro-runtimeFixed.yml     ERROR                            4.00        4.03        None
zchunk.yml                      ERROR                            4.01        4.05        None
zchunkFixed.yml                 ERROR                            3.79        3.82        None
zephyr.yml                      ERROR                            3.74        3.78        None
zstd.yml                        ERROR                            3.56        3.61        None
zstdFixed.yml                   ERROR                            3.48        3.52        None
---------------------------------------------------------------------------------------------
Run set 1                       done                          6921.75      926.21           -


no-overflow.no-overflow
Run set 2 of 2 with options '--svcomp24 --benchmark --heap 10000m --timelimit 900 s' and propertyfile 'None'

inputfile               status                       cpu time   wall time        host
-------------------------------------------------------------------------------------
gpac.yml                false(no-overflow)               2.73        2.76        None
gpac_15.yml             false(no-overflow)               2.77        2.80        None
kilo.yml                TIMEOUT                        906.02      911.26        None
libsndfile.yml          false(no-overflow)              12.66       12.68        None
mujs.yml                TIMEOUT                        901.29      906.51        None
plutovg.yml             false(no-overflow)               2.69        2.71        None
-------------------------------------------------------------------------------------
Run set 2               done                          1828.12      911.42           -

Statistics:            113 Files
  correct:              12
    correct true:        2
    correct false:      10
  incorrect:             2
    incorrect true:      0
    incorrect false:     2
  unknown:              99
  Score:               -18 (max: 143)
