   BENCHMARK INFORMATION
benchmark definition:    /mnt/a/master/master/sv-comp_tools/ukojak.xml
name:                    ukojak
run sets:                valid-memsafety.valid-memsafety, no-overflow.no-overflow
date:                    Sun, 2025-04-20 10:43:33 EEST
tool:                    ULTIMATE Kojak 0.3.0-d790fecc
tool executable:         /usr/svcomp/tools/UAutomizer-linux/Ultimate.py
options:                 --full-output
parallel runs:           16
resource limits:
- memory:                4000.0 MB
- time:                  120 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    raltvein
os:                      Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 9 7900X 12-Core Processor
- cores:                 16
- max frequency:         4691.107 MHz
ram:                     8330.231808 MB
------------------------------------------------------------



valid-memsafety.valid-memsafety
Run set 1 of 2 with options '--full-output' and propertyfile 'None'

inputfile                       status                       cpu time   wall time        host
---------------------------------------------------------------------------------------------
MicroHttpServer.yml             TIMEOUT                        121.05      126.33        None
MojoJson.yml                    TIMEOUT                        121.11      123.70        None
NTSC-CRT.yml                    true                            14.27       16.18        None
NanoNNG.yml                     TIMEOUT                        121.11      123.76        None
NanoNNGFixed.yml                TIMEOUT                        121.18      123.20        None
admesh.yml                      TIMEOUT                        121.24      124.01        None
admeshFixed.yml                 TIMEOUT                        121.16      124.02        None
asterisk.yml                    unknown                         19.84       21.03        None
bzip3.yml                       TIMEOUT                        121.07      127.01        None
bzip3Fixed.yml                  TIMEOUT                        121.11      125.32        None
cups.yml                        unknown                         95.95      101.22        None
dlt-daemon.yml                  unknown                         19.61       21.52        None
editorconfig-core-c.yml         unknown                         66.37       71.43        None
editorconfig-core-cFixed.yml    unknown                         43.91       48.03        None
flatcc.yml                      unknown                         21.34       23.75        None
frr.yml                         unknown                         37.08       40.40        None
frrFixed.yml                    unknown                         40.01       44.23        None
gpac_1.yml                      TIMEOUT                        121.15      123.29        None
gpac_10.yml                     false(valid-deref)              24.22       24.43        None
gpac_11.yml                     TIMEOUT                        121.22      124.13        None
gpac_12.yml                     TIMEOUT                        121.18      123.47        None
gpac_13.yml                     TIMEOUT                        121.05      123.12        None
gpac_14.yml                     TIMEOUT                        121.15      123.03        None
gpac_16.yml                     false(valid-deref)              35.42       37.27        None
gpac_16Fixed.yml                TIMEOUT                        121.15      124.72        None
