   BENCHMARK INFORMATION
benchmark definition:    /mnt/a/master/master/sv-comp_tools/uautomizer.xml
name:                    uautomizer
run sets:                valid-memsafety.valid-memsafety, no-overflow.no-overflow
date:                    Sat, 2025-04-05 10:05:33 EEST
tool:                    ULTIMATE Automizer 0.3.0-d790fecc
tool executable:         /usr/svcomp/tools/UAutomizer-linux/Ultimate.py
options:                 --full-output
parallel runs:           16
resource limits:
- memory:                4000.0 MB
- time:                  120 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    raltvein
os:                      Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 9 7900X 12-Core Processor
- cores:                 16
- max frequency:         4691.095 MHz
ram:                     8330.235904 MB
------------------------------------------------------------



valid-memsafety.valid-memsafety
Run set 1 of 2 with options '--full-output' and propertyfile 'None'

inputfile                       status                       cpu time   wall time        host
sofia-sip_1.yml                 false(valid-deref)              14.21       16.25        None
sofia-sip_2.yml                 unknown                         11.20       12.60        None
stb.yml                         TIMEOUT                        121.02      134.04        None
stb_1.yml                       unknown                         29.51       34.89        None
tinydir.yml                     unknown                         34.94       41.66        None
tinytiff.yml                    true                            48.16       53.48        None
wasm-micro-runtime.yml          false(valid-deref)              10.95       12.40        None
wasm-micro-runtimeFixed.yml     unknown                         25.93       31.37        None
zchunk.yml                      false(valid-deref)              72.62       81.15        None
zchunkFixed.yml                 TIMEOUT                        120.98      134.20        None
zephyr.yml                      TIMEOUT                        121.03      133.81        None
zstd.yml                        unknown                         61.97       71.94        None
zstdFixed.yml                   unknown                         62.81       73.25        None
---------------------------------------------------------------------------------------------
Run set 1                       done                          2283.06      670.86           -


no-overflow.no-overflow
Run set 2 of 2 with options '--full-output' and propertyfile 'None'

inputfile               status                       cpu time   wall time        host
-------------------------------------------------------------------------------------
NTSC-CRT.yml            true                             8.13        9.16        None
gpac.yml                false(no-overflow)              13.57       16.00        None
gpac_15.yml             false(no-overflow)               6.99        7.93        None
gpac_9.yml              true                             6.48        7.45        None
kilo.yml                unknown                         12.68       14.75        None
libredwg_1.yml          true                             9.02       10.99        None
libredwg_1Fixed.yml     true                             8.90       10.89        None
libsndfile.yml          false(no-overflow)              16.86       19.82        None
mujs.yml                TIMEOUT                        121.02      134.89        None
nanopb.yml              true                             8.63       10.59        None
netconsd.yml            TIMEOUT                        120.97      134.16        None
plutovg.yml             false(no-overflow)               6.72        7.71        None
stb.yml                 false(no-overflow)              14.49       16.81        None
sysstat.yml             true                             6.90        7.79        None
zchunk.yml              true                             9.29       10.85        None
zchunkFixed.yml         true                             9.06       10.87        None
-------------------------------------------------------------------------------------
Run set 2               done                           137.73      135.62           -

Statistics:            124 Files
  correct:              17
    correct true:        4
    correct false:      13
  incorrect:            11
    incorrect true:     11
    incorrect false:     0
  unknown:              96
  Score:              -331 (max: 155)
