   BENCHMARK INFORMATION
benchmark definition:    /mnt/a/master/master/sv-comp_tools/cpa-bam-smg.xml
name:                    cpa-bam-smg
run sets:                valid-memsafety.valid-memsafety, no-overflow.no-overflow
date:                    Tue, 2025-04-15 06:53:41 EEST
tool:                    CPAchecker 2.0.1-svn-38892M
tool executable:         /usr/svcomp/tools/cpa-bam-smg/scripts/cpa.sh
options:                 -svcomp22-bam-smg -disable-java-assertions -heap 10000m -setprop counterexample.export.graphml=witness.graphml -setprop cpa.arg.proofWitness=witness.graphml -setprop termination.violation.witness=witness.graphml -setprop counterexample.export.compressWitness=false -setprop overflow.config=/usr/svcomp/svcomp25--overflow.properties
parallel runs:           16
resource limits:
- memory:                4000.0 MB
- time:                  120 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    raltvein
os:                      Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 9 7900X 12-Core Processor
- cores:                 16
- max frequency:         4691.105 MHz
ram:                     8330.231808 MB
------------------------------------------------------------



valid-memsafety.valid-memsafety
Run set 1 of 2 with options '-svcomp22-bam-smg -disable-java-assertions -heap 10000m -setprop counterexample.export.graphml=witness.graphml -setprop cpa.arg.proofWitness=witness.graphml -setprop termination.violation.witness=witness.graphml -setprop counterexample.export.compressWitness=false -setprop overflow.config=/usr/svcomp/svcomp25--overflow.properties' and propertyfile 'None'

inputfile                       status                       cpu time   wall time        host
radare2_2.yml                   ERROR                            3.38        3.74        None
radare2_2Fixed.yml              ERROR                            3.48        3.87        None
rizin.yml                       ERROR                            3.20        3.55        None
smartdns.yml                    ERROR                            4.27        4.72        None
sniproxy.yml                    ERROR                            2.95        3.28        None
sniproxyFixed.yml               ERROR                            3.02        3.34        None
sofia-sip.yml                   ERROR                            3.43        3.82        None
sofia-sipFixed.yml              ERROR                            3.09        3.46        None
sofia-sip_1.yml                 ERROR                            3.02        3.34        None
sofia-sip_2.yml                 ERROR                            2.92        3.27        None
stb.yml                         ERROR                            3.33        3.68        None
stb_1.yml                       ERROR                            4.11        4.61        None
tinydir.yml                     ERROR                            3.05        3.38        None
tinytiff.yml                    false(valid-free)                3.56        3.96        None
wasm-micro-runtime.yml          ERROR                            3.13        3.50        None
wasm-micro-runtimeFixed.yml     ERROR                            2.95        3.31        None
zchunk.yml                      ERROR                            3.16        3.58        None
zchunkFixed.yml                 ERROR                            3.24        3.62        None
zephyr.yml                      ERROR                            2.99        3.31        None
zstd.yml                        ERROR                            2.86        3.16        None
zstdFixed.yml                   ERROR                            2.76        3.08        None
---------------------------------------------------------------------------------------------
Run set 1                       done                          1010.61      145.10           -


no-overflow.no-overflow
