   BENCHMARK INFORMATION
benchmark definition:    /mnt/a/master/master/sv-comp_tools/esbmc-kind.xml
name:                    esbmc-kind
run sets:                valid-memsafety.valid-memsafety, no-overflow.no-overflow
date:                    Tue, 2025-04-15 06:09:23 EEST
tool:                    ESBMC
tool executable:         /usr/svcomp/tools/esbmc-kind/esbmc-wrapper.py
options:                 -s kinduction
parallel runs:           16
resource limits:
- memory:                4000.0 MB
- time:                  120 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    raltvein
os:                      Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 9 7900X 12-Core Processor
- cores:                 16
- max frequency:         4691.105 MHz
ram:                     8330.231808 MB
------------------------------------------------------------



valid-memsafety.valid-memsafety
Run set 1 of 2 with options '-s kinduction' and propertyfile 'None'

inputfile                       status                       cpu time   wall time        host
smartdns.yml                    OUT OF MEMORY                   46.52       51.16        None
sniproxy.yml                    TIMEOUT                        120.93      133.15        None
sniproxyFixed.yml               TIMEOUT                        120.05      132.08        None
sofia-sip.yml                   false(valid-deref)               0.43        0.49        None
sofia-sipFixed.yml              TIMEOUT                        120.92      133.03        None
sofia-sip_1.yml                 false(valid-deref)               0.36        0.41        None
sofia-sip_2.yml                 false(valid-deref)               1.09        1.22        None
stb.yml                         TIMEOUT                        120.93      133.81        None
stb_1.yml                       TIMEOUT                        120.02      132.11        None
tinydir.yml                     false(valid-deref)               0.74        0.83        None
tinytiff.yml                    false(valid-memtrack)           26.32       29.18        None
wasm-micro-runtime.yml          false(valid-deref)               0.29        0.34        None
wasm-micro-runtimeFixed.yml     TIMEOUT                        120.93      133.03        None
zchunk.yml                      false(valid-deref)               2.58        2.86        None
zchunkFixed.yml                 TIMEOUT                        120.33      132.48        None
zephyr.yml                      TIMEOUT                        120.41      132.54        None
zstd.yml                        false(valid-deref)               0.38        0.44        None
zstdFixed.yml                   TIMEOUT                        120.08      132.10        None
---------------------------------------------------------------------------------------------
Run set 1                       done                           356.54      579.50           -


no-overflow.no-overflow
Run set 2 of 2 with options '-s kinduction' and propertyfile 'None'

inputfile               status                       cpu time   wall time        host
-------------------------------------------------------------------------------------
gpac.yml                false(no-overflow)               0.23        0.27        None
gpac_15.yml             false(no-overflow)               0.23        0.26        None
kilo.yml                false(no-overflow)               0.22        0.25        None
libsndfile.yml          false(no-overflow)               0.33        0.38        None
mujs.yml                false(no-overflow)              31.19       34.35        None
plutovg.yml             false(no-overflow)               0.32        0.37        None
-------------------------------------------------------------------------------------
Run set 2               done                            32.53       34.54           -

Statistics:            116 Files
  correct:              52
    correct true:        3
    correct false:      49
  incorrect:             0
    incorrect true:      0
    incorrect false:     0
  unknown:              64
  Score:                55 (max: 146)
