   BENCHMARK INFORMATION
benchmark definition:    /mnt/a/master/master/sv-comp_tools/predatorHP.xml
name:                    predatorHP
run sets:                valid-memsafety.valid-memsafety, no-overflow.no-overflow
date:                    Sat, 2025-04-05 09:57:11 EEST
tool:                    PredatorHP 3.1415
tool executable:         /usr/svcomp/tools/PredatorHP-2024/predatorHP.py
options:
parallel runs:           16
resource limits:
- memory:                4000.0 MB
- time:                  120 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    raltvein
os:                      Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 9 7900X 12-Core Processor
- cores:                 16
- max frequency:         4691.095 MHz
ram:                     8330.235904 MB
------------------------------------------------------------



valid-memsafety.valid-memsafety
Run set 1 of 2 with options '' and propertyfile 'None'

inputfile                       status                       cpu time   wall time        host
stb_1.yml                       unknown                          0.14        0.28        None
tinydir.yml                     unknown                          0.13        0.28        None
tinytiff.yml                    unknown                          0.15        0.29        None
wasm-micro-runtime.yml          false(valid-deref)               0.17        0.29        None
wasm-micro-runtimeFixed.yml     unknown                          0.16        0.29        None
zchunk.yml                      TIMEOUT                        120.05      132.08        None
zchunkFixed.yml                 TIMEOUT                        120.93      133.07        None
zephyr.yml                      unknown                          0.17        0.30        None
zstd.yml                        false(valid-deref)               0.48        0.54        None
zstdFixed.yml                   TIMEOUT                        120.13      132.08        None
---------------------------------------------------------------------------------------------
Run set 1                       done                           491.86      422.78           -


no-overflow.no-overflow
Run set 2 of 2 with options '' and propertyfile 'None'

inputfile               status                       cpu time   wall time        host
-------------------------------------------------------------------------------------
NTSC-CRT.yml            unknown                          0.15        0.31        None
gpac.yml                unknown                          0.20        0.31        None
gpac_15.yml             true                             0.16        0.29        None
gpac_9.yml              unknown                          0.32        0.54        None
kilo.yml                unknown                          0.15        0.28        None
libredwg_1.yml          TIMEOUT                        120.02      132.02        None
libredwg_1Fixed.yml     TIMEOUT                        120.06      132.04        None
libsndfile.yml          true                             0.17        0.28        None
mujs.yml                TIMEOUT                        120.04      132.03        None
nanopb.yml              unknown                          0.20        0.29        None
netconsd.yml            unknown                          1.41        1.80        None
plutovg.yml             unknown                          0.12        0.29        None
stb.yml                 TIMEOUT                        120.02      132.00        None
sysstat.yml             true                             0.14        0.29        None
zchunk.yml              TIMEOUT                        120.12      132.11        None
zchunkFixed.yml         TIMEOUT                        120.94      133.00        None
-------------------------------------------------------------------------------------
Run set 2               done                             4.69      133.88           -

Statistics:            124 Files
  correct:              14
    correct true:        3
    correct false:      11
  incorrect:             3
    incorrect true:      3
    incorrect false:     0
  unknown:             107
  Score:               -79 (max: 155)
