   BENCHMARK INFORMATION
benchmark definition:    /mnt/a/master/master/sv-comp_tools/ukojak.xml
name:                    ukojak
run sets:                valid-memsafety.valid-memsafety, no-overflow.no-overflow
date:                    Sun, 2025-04-13 10:48:29 EEST
tool:                    ULTIMATE Kojak 0.3.0-d790fecc
tool executable:         /usr/svcomp/tools/UAutomizer-linux/Ultimate.py
options:                 --full-output
parallel runs:           16
resource limits:
- memory:                4000.0 MB
- time:                  120 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    raltvein
os:                      Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 9 7900X 12-Core Processor
- cores:                 16
- max frequency:         4691.081 MHz
ram:                     8330.231808 MB
------------------------------------------------------------



valid-memsafety.valid-memsafety
Run set 1 of 2 with options '--full-output' and propertyfile 'None'

inputfile                       status                       cpu time   wall time        host
sofia-sip_1.yml                 false(valid-deref)              15.81       17.26        None
sofia-sip_2.yml                 false(valid-deref)              62.86       68.31        None
stb.yml                         TIMEOUT                        120.82      128.16        None
stb_1.yml                       unknown                         28.88       34.21        None
tinydir.yml                     unknown                         62.18       72.09        None
tinytiff.yml                    TIMEOUT                        120.84      128.07        None
wasm-micro-runtime.yml          false(valid-deref)              11.01       11.97        None
wasm-micro-runtimeFixed.yml     true                            13.52       15.77        None
zchunk.yml                      TIMEOUT                        120.80      128.81        None
zchunkFixed.yml                 TIMEOUT                        120.78      129.64        None
zephyr.yml                      TIMEOUT                        120.80      129.43        None
zstd.yml                        unknown                         75.51       84.86        None
zstdFixed.yml                   unknown                         69.14       76.15        None
---------------------------------------------------------------------------------------------
Run set 1                       done                          2072.63      639.11           -


no-overflow.no-overflow
Run set 2 of 2 with options '--full-output' and propertyfile 'None'

inputfile               status                       cpu time   wall time        host
-------------------------------------------------------------------------------------
gpac.yml                false(no-overflow)              11.13       12.61        None
gpac_15.yml             false(no-overflow)               5.38        5.79        None
kilo.yml                unknown                         10.72       11.74        None
libsndfile.yml          false(no-overflow)              12.46       14.29        None
mujs.yml                TIMEOUT                        120.88      126.40        None
plutovg.yml             false(no-overflow)               5.44        6.22        None
-------------------------------------------------------------------------------------
Run set 2               done                            45.23      127.09           -

Statistics:            114 Files
  correct:              21
    correct true:        4
    correct false:      17
  incorrect:             4
    incorrect true:      4
    incorrect false:     0
  unknown:              89
  Score:              -103 (max: 144)
