   BENCHMARK INFORMATION
benchmark definition:    /mnt/a/master/master/sv-comp_tools/ukojak.xml
name:                    ukojak
run sets:                valid-memsafety.valid-memsafety, no-overflow.no-overflow
date:                    Fri, 2025-04-04 09:29:57 EEST
tool:                    ULTIMATE Kojak 0.3.0-d790fecc
tool executable:         /usr/svcomp/tools/UAutomizer-linux/Ultimate.py
options:                 --full-output
parallel runs:           16
resource limits:
- memory:                4000.0 MB
- time:                  120 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    raltvein
os:                      Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 9 7900X 12-Core Processor
- cores:                 16
- max frequency:         4691.108 MHz
ram:                     8330.235904 MB
------------------------------------------------------------



valid-memsafety.valid-memsafety
Run set 1 of 2 with options '--full-output' and propertyfile 'None'

inputfile                       status                       cpu time   wall time        host
sofia-sip_2.yml                 false(valid-deref)              64.67       71.79        None
stb.yml                         TIMEOUT                        120.73      137.73        None
stb_1.yml                       unknown                         31.98       37.52        None
tinydir.yml                     unknown                         37.01       43.51        None
tinytiff.yml                    TIMEOUT                        120.95      133.20        None
wasm-micro-runtime.yml          false(valid-deref)              11.90       13.43        None
wasm-micro-runtimeFixed.yml     false(valid-deref)              11.74       13.45        None
zchunk.yml                      TIMEOUT                        121.02      135.62        None
zchunkFixed.yml                 TIMEOUT                        120.05      133.31        None
zephyr.yml                      TIMEOUT                        120.95      134.07        None
zstd.yml                        unknown                         60.31       70.20        None
zstdFixed.yml                   unknown                         58.37       67.77        None
---------------------------------------------------------------------------------------------
Run set 1                       done                          2642.31      658.09           -


no-overflow.no-overflow
Run set 2 of 2 with options '--full-output' and propertyfile 'None'

inputfile               status                       cpu time   wall time        host
-------------------------------------------------------------------------------------
NTSC-CRT.yml            true                             7.36        8.29        None
gpac.yml                false(no-overflow)              12.04       14.36        None
gpac_15.yml             false(no-overflow)               6.52        7.39        None
gpac_9.yml              true                             6.16        7.08        None
kilo.yml                unknown                         11.78       13.83        None
libredwg_1.yml          true                             8.24       10.03        None
libredwg_1Fixed.yml     unknown                          9.33       10.51        None
libsndfile.yml          false(no-overflow)              15.60       18.16        None
mujs.yml                TIMEOUT                        120.94      134.83        None
nanopb.yml              true                             8.36       10.13        None
netconsd.yml            TIMEOUT                        120.84      134.09        None
plutovg.yml             false(no-overflow)               6.99        7.91        None
stb.yml                 unknown                         54.89       63.76        None
sysstat.yml             true                             6.36        7.22        None
zchunk.yml              true                             8.24        9.92        None
zchunkFixed.yml         true                             8.76       10.60        None
-------------------------------------------------------------------------------------
Run set 2               done                           170.70      135.61           -

Statistics:            124 Files
  correct:              14
    correct true:        3
    correct false:      11
  incorrect:            11
    incorrect true:     10
    incorrect false:     1
  unknown:              99
  Score:              -319 (max: 155)
