   BENCHMARK INFORMATION
benchmark definition:    /mnt/a/master/master/sv-comp_tools/uautomizer.xml
name:                    uautomizer
run sets:                valid-memsafety.valid-memsafety, no-overflow.no-overflow
date:                    Mon, 2025-04-21 15:15:53 EEST
tool:                    ULTIMATE Automizer 0.3.0-d790fecc
tool executable:         /usr/svcomp/tools/UAutomizer-linux/Ultimate.py
options:                 --full-output
parallel runs:           16
resource limits:
- memory:                4000.0 MB
- time:                  120 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    raltvein
os:                      Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 9 7900X 12-Core Processor
- cores:                 16
- max frequency:         4691.108 MHz
ram:                     8330.231808 MB
------------------------------------------------------------



valid-memsafety.valid-memsafety
Run set 1 of 2 with options '--full-output' and propertyfile 'None'

inputfile                       status                       cpu time   wall time        host
sofia-sip_2.yml                 false(valid-deref)              77.78       86.57        None
stb.yml                         TIMEOUT                        120.11      132.58        None
stb_1.yml                       unknown                         77.59       89.13        None
tinydir.yml                     unknown                         62.22       73.35        None
tinytiff.yml                    true                            28.35       31.78        None
wasm-micro-runtime.yml          false(valid-deref)              10.58       12.11        None
wasm-micro-runtimeFixed.yml     true                            13.41       15.38        None
zchunk.yml                      TIMEOUT                        120.96      133.83        None
zchunkFixed.yml                 TIMEOUT                        121.00      133.79        None
zephyr.yml                      TIMEOUT                        120.09      132.68        None
zstd.yml                        unknown                         70.78       80.60        None
zstdFixed.yml                   unknown                         68.76       78.88        None
---------------------------------------------------------------------------------------------
Run set 1                       done                          2016.97      682.72           -


no-overflow.no-overflow
Run set 2 of 2 with options '--full-output' and propertyfile 'None'

inputfile               status                       cpu time   wall time        host
-------------------------------------------------------------------------------------
gpac.yml                false(no-overflow)              10.81       12.84        None
gpac_15.yml             false(no-overflow)               5.29        5.95        None
kilo.yml                false(no-overflow)               5.44        6.28        None
libsndfile.yml          false(no-overflow)              11.71       14.42        None
mujs.yml                TIMEOUT                        120.06      133.79        None
plutovg.yml             false(no-overflow)               5.52        6.44        None
-------------------------------------------------------------------------------------
Run set 2               done                            38.83      134.52           -

Statistics:            113 Files
  correct:              20
    correct true:        4
    correct false:      16
  incorrect:             5
    incorrect true:      5
    incorrect false:     0
  unknown:              88
  Score:              -136 (max: 143)
