   BENCHMARK INFORMATION
benchmark definition:    /mnt/a/master/master/sv-comp_tools/utaipan.xml
name:                    utaipan
run sets:                valid-memsafety.valid-memsafety, no-overflow.no-overflow
date:                    Mon, 2025-04-21 15:37:23 EEST
tool:                    ULTIMATE Taipan 0.3.0-d790fecc
tool executable:         /usr/svcomp/tools/UAutomizer-linux/Ultimate.py
options:                 --full-output
parallel runs:           16
resource limits:
- memory:                4000.0 MB
- time:                  120 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    raltvein
os:                      Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 9 7900X 12-Core Processor
- cores:                 16
- max frequency:         4691.108 MHz
ram:                     8330.231808 MB
------------------------------------------------------------



valid-memsafety.valid-memsafety
Run set 1 of 2 with options '--full-output' and propertyfile 'None'

inputfile                       status                       cpu time   wall time        host
sofia-sip_2.yml                 false(valid-deref)              78.48       87.12        None
stb.yml                         TIMEOUT                        120.04      132.77        None
stb_1.yml                       unknown                         79.03       90.27        None
tinydir.yml                     unknown                         70.99       82.87        None
tinytiff.yml                    TIMEOUT                        120.20      133.15        None
wasm-micro-runtime.yml          false(valid-deref)              10.68       12.20        None
wasm-micro-runtimeFixed.yml     true                            13.37       15.44        None
zchunk.yml                      TIMEOUT                        120.94      133.63        None
zchunkFixed.yml                 TIMEOUT                        120.05      132.71        None
zephyr.yml                      TIMEOUT                        121.03      133.69        None
zstd.yml                        unknown                         72.15       82.33        None
zstdFixed.yml                   unknown                         73.95       84.31        None
---------------------------------------------------------------------------------------------
Run set 1                       done                          2226.21      683.27           -


no-overflow.no-overflow
Run set 2 of 2 with options '--full-output' and propertyfile 'None'

inputfile               status                       cpu time   wall time        host
-------------------------------------------------------------------------------------
gpac.yml                false(no-overflow)              10.78       12.69        None
gpac_15.yml             false(no-overflow)               5.23        6.05        None
kilo.yml                false(no-overflow)               5.68        6.42        None
libsndfile.yml          false(no-overflow)              12.14       14.73        None
mujs.yml                TIMEOUT                        121.04      135.10        None
plutovg.yml             false(no-overflow)               5.32        6.20        None
-------------------------------------------------------------------------------------
Run set 2               done                            39.18      135.80           -

Statistics:            113 Files
  correct:              21
    correct true:        4
    correct false:      17
  incorrect:             4
    incorrect true:      4
    incorrect false:     0
  unknown:              88
  Score:              -103 (max: 143)
