   BENCHMARK INFORMATION
benchmark definition:    /mnt/a/master/master/sv-comp_tools/uautomizer.xml
name:                    uautomizer
run sets:                valid-memsafety.valid-memsafety, no-overflow.no-overflow
date:                    Sun, 2025-04-06 19:34:36 EEST
tool:                    ULTIMATE Automizer 0.3.0-d790fecc
tool executable:         /usr/svcomp/tools/UAutomizer-linux/Ultimate.py
options:                 --full-output
parallel runs:           16
resource limits:
- memory:                4000.0 MB
- time:                  120 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    raltvein
os:                      Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 9 7900X 12-Core Processor
- cores:                 16
- max frequency:         4691.086 MHz
ram:                     8330.231808 MB
------------------------------------------------------------



valid-memsafety.valid-memsafety
Run set 1 of 2 with options '--full-output' and propertyfile 'None'

inputfile                       status                       cpu time   wall time        host
---------------------------------------------------------------------------------------------
MicroHttpServer.yml             TIMEOUT                        120.91      135.65        None
MojoJson.yml                    TIMEOUT                        120.91      134.54        None
NTSC-CRT.yml                    true                            13.38       16.85        None
NanoNNG.yml                     TIMEOUT                        120.93      134.18        None
NanoNNGFixed.yml                TIMEOUT                        120.94      133.66        None
admesh.yml                      TIMEOUT                        120.94      133.85        None
admeshFixed.yml                 TIMEOUT                        120.94      134.09        None
asterisk.yml                    unknown                         18.02       20.91        None
bzip3.yml                       TIMEOUT                        120.91      136.50        None
bzip3Fixed.yml                  TIMEOUT                        120.91      136.43        None
cups.yml                        unknown                        111.54      126.89        None
dlt-daemon.yml                  unknown                         17.09       20.16        None
editorconfig-core-c.yml         unknown                         53.90       63.90        None
editorconfig-core-cFixed.yml    unknown                         52.56       61.72        None
flatcc.yml                      unknown                         20.17       24.52        None
frr.yml                         TIMEOUT                        120.94      134.04        None
frrFixed.yml                    TIMEOUT                        120.94      134.56        None
gpac_1.yml                      TIMEOUT                        120.94      135.02        None
gpac_10.yml                     false(valid-deref)              11.46       13.01        None
gpac_11.yml                     TIMEOUT                        120.95      133.42        None
gpac_12.yml                     TIMEOUT                        120.95      133.69        None
gpac_13.yml                     TIMEOUT                        120.94      133.59        None
gpac_14.yml                     TIMEOUT                        120.93      133.59        None
gpac_16.yml                     false(valid-deref)              18.70       21.65        None
gpac_16Fixed.yml                TIMEOUT                        120.95      133.68        None
gpac_17.yml                     TIMEOUT                        120.94      134.77        None
gpac_18.yml                     false(valid-deref)              19.57       22.78        None
gpac_19.yml                     TIMEOUT                        120.93      134.17        None
gpac_1Fixed.yml                 TIMEOUT                        120.70      134.60        None
gpac_3.yml                      TIMEOUT                        120.96      135.02        None
gpac_5.yml                      false(valid-deref)               5.88        6.61        None
gpac_5Fixed.yml                 true                             6.54        7.51        None
gpac_6.yml                      TIMEOUT                        120.93      134.92        None
gpac_7.yml                      true                            11.49       13.06        None
gpac_8.yml                      TIMEOUT                        120.94      134.69        None
gpac_9.yml                      unknown                         83.84       95.38        None
gps-sdr-sim.yml                 unknown                         15.83       18.88        None
gss-ntlmssp.yml                 TIMEOUT                        120.94      133.79        None
gss-ntlmsspFixed.yml            TIMEOUT                        120.93      133.81        None
hyperkit_1.yml                  TIMEOUT                        120.95      133.76        None
hyperkit_1Fixed.yml             TIMEOUT                        120.92      134.80        None
jhead.yml                       TIMEOUT                        120.69      139.79        None
jhead_1.yml                     TIMEOUT                        120.93      135.37        None
jq.yml                          TIMEOUT                        120.91      137.12        None
json-c.yml                      TIMEOUT                        120.87      135.70        None
json-parser.yml                 TIMEOUT                        120.93      134.13        None
json-parserFixed.yml            TIMEOUT                        120.93      134.67        None
kilo.yml                        unknown                         14.96       17.40        None
krb5.yml                        TIMEOUT                        120.95      133.35        None
krb5Fixed.yml                   TIMEOUT                        120.95      133.26        None
libeconf.yml                    unknown                         13.33       15.53        None
liblouis.yml                    unknown                         51.57       61.32        None
libming_1.yml                   ERROR (7)                       11.11       12.49        None
libpe.yml                       TIMEOUT                        120.95      133.79        None
libredwg.yml                    TIMEOUT                        120.92      133.54        None
libredwg_1.yml                  TIMEOUT                        120.93      134.51        None
libredwg_1Fixed.yml             TIMEOUT                        120.92      134.75        None
memcached.yml                   TIMEOUT                        120.94      134.14        None
minizip-ng.yml                  false(valid-deref)              44.47       50.95        None
minizip-ngFixed.yml             TIMEOUT                        120.92      134.17        None
minizip-ng_1.yml                unknown                         30.38       35.49        None
minizip-ng_1Fixed.yml           unknown                         30.11       35.18        None
mongoose.yml                    false(valid-deref)              11.49       13.13        None
mongooseFixed.yml               true                            14.81       16.88        None
mongoose_1.yml                  true                             7.40        8.46        None
moonlight-common-c.yml          unknown                         54.86       64.53        None
nanopb.yml                      false(valid-deref)              50.27       56.13        None
netatalk.yml                    unknown                         64.19       75.69        None
netatalkFixed.yml               TIMEOUT                        120.92      137.33        None
netconsd.yml                    ERROR (7)                       11.26       12.70        None
openNDS_1.yml                   TIMEOUT                        120.97      133.88        None
openNDS_1Fixed.yml              TIMEOUT                        120.93      134.12        None
openSC.yml                      TIMEOUT                        120.94      134.67        None
openSCFixed.yml                 TIMEOUT                        120.93      135.13        None
openrazer.yml                   TIMEOUT                        120.93      134.05        None
openrazerFixed.yml              TIMEOUT                        120.93      134.28        None
pacparser.yml                   unknown                         82.05       94.51        None
pacparserFixed.yml              unknown                         83.55       96.63        None
picotcp.yml                     unknown                         14.22       16.83        None
picotcpFixed.yml                unknown                         15.08       17.53        None
pjproject.yml                   TIMEOUT                        120.94      133.24        None
plutovg.yml                     false(valid-deref)              10.28       11.61        None
ppp.yml                         false(valid-deref)              81.45       90.45        None
radare2.yml                     TIMEOUT                        120.90      138.42        None
radare2Fixed.yml                TIMEOUT                        120.89      138.70        None
radare2_1.yml                   unknown                         27.74       33.77        None
radare2_1Fixed.yml              unknown                         26.80       32.64        None
radare2_2.yml                   TIMEOUT                        120.93      134.62        None
radare2_2Fixed.yml              TIMEOUT                        121.03      134.45        None
rizin.yml                       false(valid-deref)              12.92       15.03        None
smartdns.yml                    TIMEOUT                        120.95      137.97        None
sniproxy.yml                    unknown                         29.45       35.65        None
sniproxyFixed.yml               true                            15.44       18.05        None
sofia-sip.yml                   false(valid-deref)              11.51       13.12        None
sofia-sipFixed.yml              unknown                         20.54       24.42        None
sofia-sip_1.yml                 false(valid-deref)              13.53       15.36        None
sofia-sip_2.yml                 false(valid-deref)              37.47       42.03        None
stb.yml                         TIMEOUT                        120.94      134.01        None
stb_1.yml                       unknown                         28.29       33.46        None
tinydir.yml                     unknown                         33.31       39.83        None
tinytiff.yml                    true                            48.44       53.88        None
wasm-micro-runtime.yml          false(valid-deref)              10.30       11.71        None
wasm-micro-runtimeFixed.yml     true                            11.76       13.71        None
zchunk.yml                      false(valid-deref)              75.35       84.31        None
zchunkFixed.yml                 TIMEOUT                        121.03      133.96        None
zephyr.yml                      TIMEOUT                        120.97      133.63        None
zstd.yml                        unknown                         61.38       71.61        None
zstdFixed.yml                   unknown                         58.50       68.47        None
---------------------------------------------------------------------------------------------
Run set 1                       done                          1902.07      671.59           -


no-overflow.no-overflow
Run set 2 of 2 with options '--full-output' and propertyfile 'None'

inputfile               status                       cpu time   wall time        host
-------------------------------------------------------------------------------------
NTSC-CRT.yml            true                             6.99        8.37        None
gpac.yml                false(no-overflow)              12.51       14.64        None
gpac_15.yml             false(no-overflow)               5.74        6.54        None
gpac_9.yml              true                             6.75        7.56        None
kilo.yml                unknown                         12.10       13.92        None
libredwg_1.yml          true                             8.24        9.74        None
libredwg_1Fixed.yml     true                             7.69        9.39        None
libsndfile.yml          false(no-overflow)              12.78       15.76        None
mujs.yml                TIMEOUT                        121.04      134.91        None
nanopb.yml              true                             8.05        9.81        None
netconsd.yml            TIMEOUT                        121.03      134.09        None
plutovg.yml             false(no-overflow)               6.12        7.36        None
stb.yml                 false(no-overflow)              14.69       17.17        None
sysstat.yml             true                             5.57        6.53        None
zchunk.yml              true                             8.07        9.75        None
zchunkFixed.yml         true                             8.09        9.69        None
-------------------------------------------------------------------------------------
Run set 2               done                           123.39      135.65           -

Statistics:            124 Files
  correct:              20
    correct true:        5
    correct false:      15
  incorrect:            11
    incorrect true:     11
    incorrect false:     0
  unknown:              93
  Score:              -327 (max: 155)
