   BENCHMARK INFORMATION
benchmark definition:    /mnt/a/master/master/sv-comp_tools/cpa-bam-smg.xml
name:                    cpa-bam-smg
run sets:                valid-memsafety.valid-memsafety, no-overflow.no-overflow
date:                    Mon, 2025-04-21 16:12:06 EEST
tool:                    CPAchecker 2.0.1-svn-38892M
tool executable:         /usr/svcomp/tools/cpa-bam-smg/scripts/cpa.sh
options:                 -svcomp22-bam-smg -disable-java-assertions -heap 10000m -setprop counterexample.export.graphml=witness.graphml -setprop cpa.arg.proofWitness=witness.graphml -setprop termination.violation.witness=witness.graphml -setprop counterexample.export.compressWitness=false -setprop overflow.config=/usr/svcomp/svcomp25--overflow.properties
parallel runs:           16
resource limits:
- memory:                4000.0 MB
- time:                  120 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    raltvein
os:                      Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 9 7900X 12-Core Processor
- cores:                 16
- max frequency:         4691.108 MHz
ram:                     8330.231808 MB
------------------------------------------------------------



valid-memsafety.valid-memsafety
Run set 1 of 2 with options '-svcomp22-bam-smg -disable-java-assertions -heap 10000m -setprop counterexample.export.graphml=witness.graphml -setprop cpa.arg.proofWitness=witness.graphml -setprop termination.violation.witness=witness.graphml -setprop counterexample.export.compressWitness=false -setprop overflow.config=/usr/svcomp/svcomp25--overflow.properties' and propertyfile 'None'

inputfile                       status                       cpu time   wall time        host
smartdns.yml                    ERROR                            4.50        4.98        None
sniproxy.yml                    ERROR                            3.11        3.45        None
sniproxyFixed.yml               ERROR                            3.11        3.46        None
sofia-sip.yml                   ERROR                            3.04        3.41        None
sofia-sipFixed.yml              ERROR                            3.03        3.39        None
sofia-sip_1.yml                 ERROR                            3.21        3.59        None
sofia-sip_2.yml                 ERROR                            3.15        3.50        None
stb.yml                         ERROR                            3.36        3.72        None
stb_1.yml                       ERROR                            4.56        5.06        None
tinydir.yml                     ERROR                            3.20        3.59        None
tinytiff.yml                    false(valid-free)                3.43        3.81        None
wasm-micro-runtime.yml          ERROR                            3.37        3.73        None
wasm-micro-runtimeFixed.yml     ERROR                            3.42        3.81        None
zchunk.yml                      ERROR                            3.48        3.84        None
zchunkFixed.yml                 ERROR                            3.37        3.74        None
zephyr.yml                      ERROR                            3.24        3.59        None
zstd.yml                        ERROR                            3.23        3.60        None
zstdFixed.yml                   ERROR                            3.12        3.46        None
---------------------------------------------------------------------------------------------
Run set 1                       done                          1019.78      145.03           -


no-overflow.no-overflow
Run set 2 of 2 with options '-svcomp22-bam-smg -disable-java-assertions -heap 10000m -setprop counterexample.export.graphml=witness.graphml -setprop cpa.arg.proofWitness=witness.graphml -setprop termination.violation.witness=witness.graphml -setprop counterexample.export.compressWitness=false -setprop overflow.config=/usr/svcomp/svcomp25--overflow.properties' and propertyfile 'None'

inputfile               status                       cpu time   wall time        host
-------------------------------------------------------------------------------------
gpac.yml                unknown                          1.64        1.83        None
gpac_15.yml             unknown                          1.52        1.69        None
kilo.yml                unknown                          1.62        1.80        None
libsndfile.yml          unknown                          1.68        1.90        None
mujs.yml                unknown                          1.63        1.81        None
plutovg.yml             unknown                          1.55        1.72        None
-------------------------------------------------------------------------------------
Run set 2               done                             9.61        2.09           -

Statistics:            113 Files
  correct:              12
    correct true:        2
    correct false:      10
  incorrect:             1
    incorrect true:      1
    incorrect false:     0
  unknown:             100
  Score:               -18 (max: 143)
