   BENCHMARK INFORMATION
benchmark definition:    /mnt/a/master/master/sv-comp_tools/uautomizer.xml
name:                    uautomizer
run sets:                valid-memsafety.valid-memsafety, no-overflow.no-overflow
date:                    Sun, 2025-04-13 10:10:57 EEST
tool:                    ULTIMATE Automizer 0.3.0-d790fecc
tool executable:         /usr/svcomp/tools/UAutomizer-linux/Ultimate.py
options:                 --full-output
parallel runs:           16
resource limits:
- memory:                4000.0 MB
- time:                  120 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    raltvein
os:                      Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 9 7900X 12-Core Processor
- cores:                 16
- max frequency:         4691.081 MHz
ram:                     8330.231808 MB
------------------------------------------------------------



valid-memsafety.valid-memsafety
Run set 1 of 2 with options '--full-output' and propertyfile 'None'

inputfile                       status                       cpu time   wall time        host
sofia-sip_1.yml                 false(valid-deref)              16.69       18.48        None
sofia-sip_2.yml                 false(valid-deref)              64.25       71.21        None
stb.yml                         TIMEOUT                        120.75      130.22        None
stb_1.yml                       unknown                         30.15       37.67        None
tinydir.yml                     unknown                         61.26       70.33        None
tinytiff.yml                    TIMEOUT                        120.90      125.41        None
wasm-micro-runtime.yml          false(valid-deref)              10.80       11.96        None
wasm-micro-runtimeFixed.yml     true                            13.35       14.66        None
zchunk.yml                      TIMEOUT                        120.85      126.99        None
zchunkFixed.yml                 TIMEOUT                        120.90      127.42        None
zephyr.yml                      TIMEOUT                        120.89      126.04        None
zstd.yml                        unknown                         74.74       81.65        None
zstdFixed.yml                   unknown                         71.64       77.58        None
---------------------------------------------------------------------------------------------
Run set 1                       done                          2019.65      638.04           -


no-overflow.no-overflow
Run set 2 of 2 with options '--full-output' and propertyfile 'None'

inputfile               status                       cpu time   wall time        host
-------------------------------------------------------------------------------------
gpac.yml                false(no-overflow)              11.79       13.32        None
gpac_15.yml             false(no-overflow)               5.06        5.61        None
kilo.yml                unknown                         10.89       12.10        None
libsndfile.yml          false(no-overflow)              12.73       14.66        None
mujs.yml                TIMEOUT                        120.88      126.44        None
plutovg.yml             false(no-overflow)               5.67        6.18        None
-------------------------------------------------------------------------------------
Run set 2               done                            46.22      127.13           -

Statistics:            114 Files
  correct:              21
    correct true:        4
    correct false:      17
  incorrect:             4
    incorrect true:      4
    incorrect false:     0
  unknown:              89
  Score:              -103 (max: 144)
