   BENCHMARK INFORMATION
benchmark definition:    /mnt/a/master/master/sv-comp_tools/cpachecker.xml
name:                    cpachecker
run sets:                valid-memsafety.valid-memsafety, no-overflow.no-overflow
date:                    Sun, 2025-04-06 20:34:55 EEST
tool:                    CPAchecker 4.0
tool executable:         /usr/svcomp/tools/CPAchecker-4.0-unix/bin/cpachecker
options:                 --svcomp24 --benchmark --heap 10000m --timelimit '900 s'
parallel runs:           16
resource limits:
- memory:                4000.0 MB
- time:                  900 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    raltvein
os:                      Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 9 7900X 12-Core Processor
- cores:                 16
- max frequency:         4691.086 MHz
ram:                     8330.231808 MB
------------------------------------------------------------



valid-memsafety.valid-memsafety
Run set 1 of 2 with options '--svcomp24 --benchmark --heap 10000m --timelimit 900 s' and propertyfile 'None'

inputfile                       status                       cpu time   wall time        host
---------------------------------------------------------------------------------------------
MicroHttpServer.yml             TIMEOUT                        854.28      936.39        None
MojoJson.yml                    ERROR                            3.24        3.60        None
NTSC-CRT.yml                    ERROR                            3.27        3.61        None
NanoNNG.yml                     ERROR                            3.38        3.75        None
NanoNNGFixed.yml                ERROR                            3.10        3.43        None
admesh.yml                      false(valid-deref)               3.59        4.01        None
admeshFixed.yml                 true                             3.48        3.88        None
asterisk.yml                    ERROR                            3.33        3.70        None
bzip3.yml                       ERROR                            3.35        3.71        None
bzip3Fixed.yml                  ERROR                            3.45        3.85        None
cups.yml                        ERROR                            3.18        3.52        None
dlt-daemon.yml                  ERROR                            2.95        3.28        None
editorconfig-core-c.yml         ERROR                            3.45        3.81        None
editorconfig-core-cFixed.yml    ERROR                            3.08        3.40        None
flatcc.yml                      ERROR                            2.85        3.26        None
frr.yml                         ERROR                            3.05        3.38        None
frrFixed.yml                    ERROR                            2.82        3.28        None
gpac_1.yml                      ERROR                            3.36        3.86        None
gpac_10.yml                     false(valid-deref)              53.06       55.76        None
gpac_11.yml                     ERROR                            3.54        4.46        None
gpac_12.yml                     ERROR                            3.44        4.27        None
gpac_13.yml                     ERROR                            3.22        3.94        None
gpac_14.yml                     ERROR                            3.25        4.15        None
gpac_16.yml                     ERROR                            3.11        3.89        None
gpac_16Fixed.yml                ERROR                            3.45        4.14        None
gpac_17.yml                     ERROR                            3.20        4.06        None
gpac_18.yml                     TIMEOUT                        854.17      936.45        None
gpac_19.yml                     ERROR                            3.29        4.00        None
gpac_1Fixed.yml                 ERROR                            3.24        3.71        None
gpac_3.yml                      ERROR                            3.09        3.55        None
gpac_5.yml                      ERROR                            2.73        3.04        None
gpac_5Fixed.yml                 ERROR                            2.02        2.35        None
gpac_6.yml                      false(valid-deref)             124.50      133.16        None
gpac_7.yml                      TIMEOUT                        857.57      939.51        None
gpac_8.yml                      ERROR                            2.79        3.34        None
gpac_9.yml                      false(valid-deref)               8.14        9.22        None
gps-sdr-sim.yml                 ERROR                            3.02        3.58        None
gss-ntlmssp.yml                 ERROR                            3.71        4.82        None
gss-ntlmsspFixed.yml            ERROR                            3.40        4.32        None
hyperkit_1.yml                  false(valid-deref)               6.33        7.42        None
hyperkit_1Fixed.yml             true                             5.04        6.64        None
jhead.yml                       ERROR                            3.44        4.20        None
jhead_1.yml                     ERROR                            3.24        3.82        None
jq.yml                          ERROR                            3.35        3.90        None
json-c.yml                      TIMEOUT                        854.90      936.35        None
json-parser.yml                 ERROR                            3.59        3.97        None
json-parserFixed.yml            ERROR                            3.49        3.87        None
kilo.yml                        false(valid-deref)               3.55        3.92        None
krb5.yml                        ERROR                            4.60        5.09        None
krb5Fixed.yml                   ERROR                            4.88        5.40        None
libeconf.yml                    TIMEOUT                        854.69      936.07        None
liblouis.yml                    ERROR                            3.57        3.97        None
libming_1.yml                   ERROR                            3.60        4.01        None
libpe.yml                       TIMEOUT                        854.61      936.02        None
libredwg.yml                    ERROR                            6.25        6.91        None
libredwg_1.yml                  ERROR                            3.37        3.73        None
libredwg_1Fixed.yml             ERROR                            3.64        4.05        None
